LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
1990,12-17,23:29:46.851,1795,1825,D,DisplayPowerController,"Animating brightness: target=0, rate=0",1b7a0525,"Animating brightness: target=<*>, rate=<*>","['0', '0']"
1991,12-18,07:57:05.981,835,2385,E,libteec ,qsc_decode end,9b7fc93a,qsc_decode end,[]
1992,12-17,23:01:50.788,2852,2852,D,TimeKeeper,"getTimeTickInfo:[mMillisUntilFinished:0, mHour:0, mMinute:0, mSecond:0]",08a5c467,"getTimeTickInfo:[mMillisUntilFinished:<*>, mHour:<*>, mMinute:<*>, mSecond:<*>]","['0', '0', '0', '0']"
1993,12-18,07:32:00.801,2852,2914,I,HwMobileSignalController,subId:0 phoneType:1 networktype:13 targetClass:3 masterLevel:4 slaveLevel:-1,2630e619,subId:<*> phoneType:<*> networktype:<*> targetClass:<*> masterLevel:<*> slaveLevel:-<*>,"['0', '1', '13', '3', '4', '1']"
1994,12-18,07:58:59.382,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
1995,12-18,14:10:02.534,1795,1806,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x0', '0x1', '33', '1', '0', '0']"
1996,12-18,08:26:58.648,1795,2736,D,hwintelligencewifi,current cell id is not monitor ..... cellid = 46000205846913,bce31051,current cell id is not monitor ..... cellid = <*>,['46000205846913']
1997,12-18,07:32:03.132,1795,2748,D,HwAmbientLuxFilterAlgo,earliestValidTime + POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE,20dde6b6,earliestValidTime + <*>,['POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE']
1998,12-18,15:29:27.718,1795,3139,D,HwActivityManagerService,"handleANRFilterFIFO,uid = 10113cmd = 0",c7d11cb0,<*> <*> <*> = <*>,"['handleANRFilterFIFO,uid', '= 10113cmd', '0']"
1999,12-17,20:23:55.316,5224,5283,I,Step_DataCache,20002302|getTodayTotalSteps 6368,dede275d,<*> <*>,['20002302|getTodayTotalSteps 6368']
2000,12-18,18:28:26.205,2852,2852,D,NetWorkUtils,mVSimCurCardType is -1,f14ebdce,mVSimCurCardType is -<*>,['1']
2001,12-17,20:11:45.253,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
2002,12-18,18:34:03.203,1795,1819,D,NetworkManagement,notifyInterfaceClassActivity: client is com.android.server.net.NetworkPolicyManagerService$13@4df0feb,cea6a32f,notifyInterfaceClassActivity: client is <*>,['com.android.server.net.NetworkPolicyManagerService$13@4df0feb']
2003,12-18,14:09:48.775,3218,13125,W,PhoneInterfaceManager,shouldBlockLocation running ...,78791997,shouldBlockLocation running ...,[]
2004,12-18,14:08:03.320,1795,6985,I,GnssLocationProvider,"WakeLock acquired by sendMessage(3, 0, com.android.server.location.GnssLocationProvider$GpsRequest@9cad23b)",9a57280b,"WakeLock acquired by sendMessage(<*>, <*>, <*>$GpsRequest@<*>)","['3', '0', 'com.android.server.location.GnssLocationProvider', '9cad23b']"
2005,12-18,08:54:57.306,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
2006,12-18,14:12:14.263,5157,5157,D,test    ,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",[]
2007,12-18,14:12:18.486,5157,5157,D,test    ,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",[]
2008,12-17,21:53:32.384,1795,2691,D,HwConnectivityService,handleFilterMsg action: 3mFilterMsgFlag3,b1884444,handleFilterMsg action: 3mFilterMsgFlag3,[]
2009,12-17,20:13:08.247,2852,2925,I,EventCenter,ContentChange for slot: 1,afa3e515,ContentChange for slot: <*>,['1']
2010,12-17,23:08:13.031,1795,1805,I,SendBroadcastPermission,"action:android.intent.action.SIG_STR, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:android.intent.action.SIG_STR,', '0']"
2011,12-18,08:35:37.027,3218,3218,D,QC_RIL_OEM_HOOK,Received Broadcast Intent ACTION_UNSOL_RESPONSE_OEM_HOOK_RAW,d34dec16,Received Broadcast Intent ACTION_UNSOL_RESPONSE_OEM_HOOK_RAW,[]
2012,12-18,07:29:38.068,5273,5273,I,SendBroadcastPermission,"action:huawei.android.intent.action.SILENTDOWNLOAD_ALARM, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:huawei.android.intent.action.SILENTDOWNLOAD_ALARM,', '0']"
2013,12-17,20:23:06.325,2852,3556,I,NetworkController.MobileSignalController(0),need to force refresh view,084a42ce,need to <*> <*> <*>,"['force', 'refresh view']"
2014,12-17,20:46:31.129,24266,24266,I,qiyippsplay,org.iqiyi.video.ui.bf.h()<-1> : 当前时间1854919,a8b2cf2b,<*>()<-<*>> : <*>,"['org.iqiyi.video.ui.bf.h', '<-1>', '当前时间1854919']"
2015,12-17,20:24:15.311,5224,5283,I,Step_LSC,20002302|calculateCaloriesWithCache datas.size=8425,dede275d,<*> <*>,['20002302|calculateCaloriesWithCache datas.size=8425']
2016,12-18,08:23:00.026,1795,2750,D,HW_DISPLAY_EFFECT,"presently, hw_update_color_temp_for_rg_led interface not achieved.",d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",[]
2017,12-18,18:18:02.977,2852,2852,I,SignalClusterView,applyIconTint ignore,7c8d9f9a,applyIconTint ignore,[]
2018,12-17,22:33:31.175,1795,6985,I,ActivityManager_activity,Moving to PAUSED: ActivityRecord{5f12a6a u0 com.tencent.mm/.ui.LauncherUI t383} (pause complete),50725155,Moving to PAUSED: ActivityRecord{<*> u0 <*>/.ui.LauncherUI t383} (pause complete),"['5f12a6a', 'com.tencent.mm']"
2019,12-18,18:30:35.574,1795,2748,D,HwAmbientLuxFilterAlgo,"t=142430163,BT=142431163,DT=142434163,BT1=142434163,DT1=142438163,Bn=false,Dn=false,lx=[10.0/142428660, 9.0/142428961, 10.0/142429261, 10.0/142429562, 10.0/142429863, 10.0/142430163],mLx=10.0,s=5.0,ss=0.35064936,AuIntervened=false,mProximityState=false,bLux=29.0,dLux=0.0,bLux1=29.0,dLux1=0.0",36225107,"<*> <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>","['t=142430163,BT=142431163,DT=142434163,BT1=142434163,DT1=142438163,Bn=false,Dn=false,lx=[10', '0/142428660', '', '9.0/142428961', '', '10.0/142429261', '', '10.0/142429562', '10.0/142429863, 10.0/142430163],mLx=10.0,s=5.0,ss=0.35064936,AuIntervened=false,mProximityState=false,bLux=29.0,dLux=0.0,bLux1=29.0,dLux1=0.0']"
2020,12-18,07:37:40.660,2852,3556,I,HwMobileSignalController,"mExtDataOld:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=4, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=2, mDataNetType=13] mExtData:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=4, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=0, mDataNetType=13]",c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]","['3', '0', '4', '1', '2', '2', '13', '3', '0', '4', '1', '2', '0', '13']"
2021,12-17,23:48:33.298,3180,3332,I,PGServer,report state:2 event type:1 pid:4492 uid:10105 pkg:null to pid: 1795,18f583aa,report state:<*> event type:<*> pid:<*> uid:<*> <*> to pid: <*>,"['2', '1', '4492', '10105 pkg:null', '1795']"
2022,12-17,19:55:49.578,3858,4126,I,amsnl   ,"m2: false, m3: false",912e33bb,"m2: false, m3: false",[]
2023,12-18,10:51:55.808,2852,2852,W,DisabledFeatureUtils,Dis-Feature : 0,dc7b1768,Dis-Feature : <*>,['0']
2024,12-18,19:25:13.588,1795,16499,I,HwPowerManagerService,Waking up from sleep (uid 10033)...,66c16c1b,Waking up from sleep (uid <*>)...,['10033']
2025,12-17,19:56:03.172,1795,3111,D,PowerManagerService,"acquire lock=230301592, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10105}, uid=1000, pid=1795",c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>","['230301592', '0x1', 'tag=""*launch*"",', 'name=android, ws=WorkSource{10105},', '1000', '1795']"
2026,12-17,21:19:00.004,2852,2852,I,TimeManager,act:android.intent.action.TIME_TICK  flag:1342177300 FLAG_IS_FIRST_POWER_OFF_ALARM=false android.intent.extra.ALARM_COUNT=1,e3769b92,act:<*>  flag:<*> FLAG_IS_FIRST_POWER_OFF_ALARM=false <*>=<*>,"['android.intent.action.TIME_TICK', '1342177300', 'android.intent.extra.ALARM_COUNT=1']"
2027,12-17,21:40:05.745,1795,3111,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x0,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x0', '0x0', '33', '1', '0', '0']"
2028,12-18,08:11:45.653,1795,2380,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=137121289, event=2, flags=0x0, uid=1000",e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>","['137121289', '2', '0x0', '1000']"
2029,12-17,23:42:40.040,3879,3879,I,HwLauncher,Launcher.Folder childCount: 2,0ad8f7b2,Launcher.Folder childCount: <*>,['2']
2030,12-18,19:49:53.857,835,2385,E,libteec ,qsc_decode end,9b7fc93a,qsc_decode end,[]
2031,12-18,14:14:15.191,3626,3729,I,NCCHR_LogServiceSetting,"is Beta User, userType = 3",a38d24b3,"is Beta User, userType = <*>",['3']
2032,12-18,12:38:55.846,2852,2852,D,TintTextView,"#B3000000 com.android.systemui.time.HwStatusBarClock{dbc7fa6 V.ED..... ........ 205,0-372,72 #7f1401c9 app:id/clock}",a1ca511e,"#<*> <*>{<*> V.ED..... <*> <*>,<*><*>,<*> #<*> app:id<*>}","['B3000000 com.android.systemui.time.HwStatusBarClock', 'dbc7fa6', '........ 205', '0-372', '72', '7f1401c9', '/clock']"
2033,12-18,15:38:42.729,1795,3975,E,LocSvc_libulp,"I/int ulp_msg_process_criteria_update(const UlpLocationCriteria *): valid 0x9a77 action:1, minTime:0, minDistance:0.000000, singleShot:1, horizontalAccuracy:3, powerRequirement:0, emergency_request:0",8b993302,"I<*> ulp_msg_process_criteria_update(const UlpLocationCriteria *): valid <*> action:<*>, minTime:<*>, minDistance:<*>.<*>, singleShot:<*>, horizontalAccuracy:<*>, powerRequirement:<*>, emergency_request:<*>","['/int', '0x9a77', '1', '0', '0.000000', '1', '3', '0', '0']"
2034,12-18,00:12:04.736,1795,1809,D,NavigationBarPolicy,"onFling::not valid gesture or touch plus on, false, return!",29679b15,"onFling::not valid gesture or touch plus on, false, return!",[]
2035,12-18,14:11:21.760,5157,5157,D,test    ,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",[]
2036,12-18,08:06:02.128,2852,2852,I,TimeManager,act:android.intent.action.TIME_TICK  flag:1342177300 FLAG_IS_FIRST_POWER_OFF_ALARM=false android.intent.extra.ALARM_COUNT=1,e3769b92,act:<*>  flag:<*> FLAG_IS_FIRST_POWER_OFF_ALARM=false <*>=<*>,"['android.intent.action.TIME_TICK', '1342177300', 'android.intent.extra.ALARM_COUNT=1']"
2037,12-18,19:50:00.566,7741,7741,D,zfatt   ,zfatt setPosition mPosition -1,6b9bd26f,zfatt setPosition mPosition -<*>,['1']
2038,12-17,21:26:09.270,2852,2852,I,StackScrollAlgorithm,updateClipping isOverlap:true,5210da50,updateClipping <*>,['isOverlap:true']
2039,12-17,21:53:31.919,1795,2377,I,IO.IOStatsService,onReceive:screen off,8444868e,onReceive:screen off,[]
2040,12-18,15:30:22.431,835,2385,E,libteec ,begin,8d589afa,begin,[]
2041,12-18,14:12:03.727,5157,5157,W,cr_BindingManager,Cannot call determinedVisibility() - never saw a connection for the pid: 5157,7c5af11b,Cannot call determinedVisibility() - never saw a connection for the pid: <*>,['5157']
2042,12-17,22:38:51.464,1795,16499,I,AlarmManager,remove(PendingIntent{6b5b86a: PendingIntentRecord{3c38496 android broadcastIntent}}) changed bounds; rebatching,144646b3,remove(PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}) changed bounds; rebatching,"['6b5b86a', '3c38496']"
2043,12-18,15:35:15.500,2852,2852,I,NotificationContentView,transferRemoteInputFocus: 0,dede275d,<*> <*>,['transferRemoteInputFocus: 0']
2044,12-18,19:25:22.644,5224,5283,I,Step_ExtendStepDataManager,20002302|after compensate: cache step_14586,214ee144,<*> compensate: cache <*>,"['20002302|after', 'step_14586']"
2045,12-17,21:27:12.765,5224,5283,I,Step_HSNH,20002302|upDateHealthNotification()|151|5.04|7081,f4aaa700,<*>|upDateHealthNotification()|<*>|<*>.<*>|<*>,"['20002302', '151|5', '04|7081']"
2046,12-17,20:25:22.891,1795,2323,D,HwBatteryService,"onUEvent fcpStatus = 0,scpStatus =0,ovpStatus=0",bdcf048a,"onUEvent fcpStatus = <*>,scpStatus =<*>,ovpStatus=<*>","['0', '0', '0']"
2047,12-18,07:40:59.482,1795,1809,D,NavigationBarPolicy,"onFling::not valid gesture or touch plus on, false, return!",29679b15,"onFling::not valid gesture or touch plus on, false, return!",[]
2048,12-17,20:22:17.469,2852,2914,I,HwMobileSignalController,updateSignalStrength: signalStrength=SignalStrength: -1 0 -1 255 -1 255 -1 255 255 26 -89 -7 236 2147483647 2147483647 false gw|lte,08e3e569,updateSignalStrength: signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> -<*> -<*> <*> <*> <*> false gw|lte,"['1 0', '1 255', '1 255', '1', '255 255 26', '89', '7', '236 2147483647 2147483647']"
2049,12-18,08:12:10.427,1795,1809,D,NavigationBarPolicy,"onFling::not valid gesture or touch plus on, false, return!",29679b15,"onFling::not valid gesture or touch plus on, false, return!",[]
2050,12-18,08:18:40.591,3858,4126,I,amsnl   ,"c: true, w: false, t: false, l: false",0dac4754,"c: true, w: <*> t: false, l: false","['false,']"
2051,12-18,17:41:33.502,17404,17417,E,SQLiteDatabase,at android.database.sqlite.SQLiteDatabase.openOrCreateDatabase(SQLiteDatabase.java:775),d7497a9b,at <*>,['android.database.sqlite.SQLiteDatabase.openOrCreateDatabase(SQLiteDatabase.java:775)']
2052,12-18,11:20:37.336,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
2053,12-17,20:23:51.476,2852,2852,D,StatusBar,updateNotification(StatusBarNotification(pkg=com.huawei.health user=UserHandle{0} id=10010 tag=null key=0|com.huawei.health|10010|null|10099: Notification(pri=0 contentView=null vibrate=null sound=null defaults=0x0 flags=0x62 color=0x00000000 vis=PRIVATE))),4933f370,updateNotification(StatusBarNotification(pkg=<*> user=UserHandle{<*>} id=<*> tag=null key=<*>|<*>|<*>|null|<*>: Notification(pri=<*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE))),"['com.huawei.health', '0', '10010', '0', 'com.huawei.health|10010', '10099', '0', '0x0', '0x62', '0x00000000']"
2054,12-18,17:40:29.770,3626,4889,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
2055,12-18,10:06:04.396,2852,2852,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,d6169692,updateDimmedActivatedHideSensitive <*>,['overlap:false']
2056,12-17,21:26:41.906,5224,5283,I,Step_ExtendStepDataManager,20002302|before compensate: cache step_7034,214ee144,<*> compensate: cache <*>,"['20002302|before', 'step_7034']"
2057,12-18,08:14:12.756,2852,2852,W,StatusBarWindowManager,Apply window Height MATCH_PARENT,a110105a,Apply window <*> <*>,['Height MATCH_PARENT']
2058,12-18,17:47:35.191,1795,3884,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x1,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x1', '0x0', '33', '1', '0', '0']"
2059,12-18,17:42:35.374,2852,3556,I,HwMobileSignalController,"mExtDataOld:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=5, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=3, mDataNetType=13] mExtData:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=5, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=0, mDataNetType=13]",c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]","['3', '0', '5', '1', '2', '3', '13', '3', '0', '5', '1', '2', '0', '13']"
2060,12-18,15:36:28.667,10334,10334,D,wpa_supplicant,WPS: attr type=0x1047 len=16,5c5162a9,WPS: attr type=<*> len=<*>,"['0x1047', '16']"
2061,12-18,15:34:45.931,24551,24551,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
2062,12-18,07:57:06.294,835,2385,E,libteec ,begin,8d589afa,begin,[]
2063,12-18,14:09:29.406,2852,2852,D,BarTransitions.HwPhoneStatusBarView,applyModeBackground oldMode=MODE_OPAQUE newMode=MODE_TRANSPARENT animate=false,e226c199,applyModeBackground <*> <*> animate=false,['oldMode=MODE_OPAQUE newMode=MODE_TRANSPARENT']
2064,12-17,20:22:10.159,2852,2852,I,Tile.ScreenshotTile,"refreshState=screenshot, State[,icon=com.android.systemui.qs.QSTile$DrawableIcon@8fb5eb0,label=截屏,labelTint=-1,textChangedDelay=0,contentDescription=null,dualLabelContentDescription=null,minimalContentDescription=null,minimalAccessibilityClassName=null,expandedAccessibilityClassName=null,autoMirrorDrawable=false,disabledByPolicy=false,enforcedAdmin=null]",c090a393,"refreshState=screenshot, State[,icon=<*>$DrawableIcon@<*>,label=截屏,labelTint=-<*>,textChangedDelay=<*>,contentDescription=null,dualLabelContentDescription=null,minimalContentDescription=null,minimalAccessibilityClassName=null,expandedAccessibilityClassName=null,autoMirrorDrawable=false,disabledByPolicy=false,enforcedAdmin=null]","['com.android.systemui.qs.QSTile', '8fb5eb0', '1', '0']"
2065,12-17,20:45:26.255,2852,3556,I,NetworkController.MobileSignalController(0),"onSignalStrengthsChanged signalStrength=SignalStrength: -1 0 -1 255 -1 255 -1 255 255 23 -94 -7 176 2147483647 2147483647 false gw|lte level=5 isSuspend=false levelOld=5,mSignalStrength level=5",62c38581,"onSignalStrengthsChanged signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> -<*> -<*> <*> <*> <*> false gw|lte level=<*> isSuspend=false levelOld=<*>,mSignalStrength level=<*>","['1 0', '1 255', '1 255', '1', '255 255 23', '94', '7', '176 2147483647 2147483647', '5', '5', '5']"
2066,12-18,18:13:33.262,1795,1812,I,ActivityManager_broadcast,"dispatch ordered broadcast [bgkeyapp] BroadcastRecord{98ab70b u0 com.tencent.mm.plugin.report.service.KVCommCrossProcessReceiver}, has 1 receivers",65d64fd5,dispatch ordered broadcast <*> BroadcastRecord{<*> <*> <*> has <*> receivers,"['[bgkeyapp]', '98ab70b', 'u0 com.tencent.mm.plugin.report.service.KVCommCrossProcessReceiver},', '1']"
2067,12-18,14:09:48.873,2883,3076,I,HwSystemManager,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:com.sankuai.meituanhd,permissionType:8,action:11,dateStartTime:1481990400000,timestamp:1482041388873]",8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]","['com.sankuai.meituanhd', '8', '11', '1481990400000', '1482041388873']"
2068,12-17,19:58:06.340,2852,2852,I,PhoneStatusBar,removeNotificationChildren,99e75217,removeNotificationChildren,[]
2069,12-18,07:41:49.117,2883,3258,I,HwNetworkPolicyManager,getHwUidPolicy uid = 10061 policy = 0,419d7406,getHwUidPolicy uid = <*> policy = <*>,"['10061', '0']"
2070,12-18,08:26:47.973,1795,6985,I,HwActivityManagerService,Split enqueueing broadcast [callerApp]:ProcessRecord{580cfb2 5224:com.huawei.health:DaemonService/u0a99},b1ffc7b2,Split enqueueing broadcast [callerApp]:ProcessRecord{<*> <*>,['580cfb2 5224:com.huawei.health:DaemonService/u0a99}']
2071,12-18,17:40:46.643,3218,12525,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,778d08f5,shouldBlockLocation  ret:false,[]
2072,12-17,19:33:00.780,1795,15982,I,qti_sensors_hal,"batch,376,handle 0, timeout:0 ,period_ns:200000000",e9d7a146,"batch,<*>,handle <*>, timeout:<*> ,period_ns:<*>","['376', '0', '0', '200000000']"
2073,12-18,14:12:09.556,1795,3238,W,ActivityManager,getRunningAppProcesses: caller 10009 does not hold REAL_GET_TASKS; limiting output,5881aa26,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['getRunningAppProcesses:', '10009']"
2074,12-17,23:49:49.366,3218,3517,I,QImsService,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED org.codeaurora.ims.ImsQmiIF$SsacInfo@c36f08c[SUB0],a3a47f5c,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED <*>$SsacInfo@<*>[SUB0],"['org.codeaurora.ims.ImsQmiIF', 'c36f08c']"
2075,12-18,08:08:04.866,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
2076,12-17,20:26:43.834,1795,17832,I,HwActivityManagerService,Split enqueueing broadcast [callerApp]:ProcessRecord{24cdca7 3218:com.android.phone/1001},b1ffc7b2,Split enqueueing broadcast [callerApp]:ProcessRecord{<*> <*>,['24cdca7 3218:com.android.phone/1001}']
2077,12-17,19:59:35.625,1795,2323,E,UsbDeviceManager,at com.android.server.usb.UsbDeviceManager$2.onUEvent(UsbDeviceManager.java:328),d7497a9b,at <*>,['com.android.server.usb.UsbDeviceManager$2.onUEvent(UsbDeviceManager.java:328)']
2078,12-17,19:34:55.932,1795,1795,D,HwConnectivityService,CtrlSocket restoreScrOnStatus reset,55e7e8ea,CtrlSocket restoreScrOnStatus reset,[]
2079,12-18,19:01:57.450,1795,3111,D,PowerManagerService,"acquire lock=213739095, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=3218",c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>","['213739095', '0x1', 'tag=""RILJ_ACK_WL"",', 'name=com.android.phone, ws=null,', '1001', '3218']"
2080,12-17,22:05:42.433,1795,1825,D,HwPowerManagerService,ColorTemperature read from old setting:128,52f4daca,ColorTemperature read from old setting:<*>,['128']
2081,12-17,23:43:53.701,633,692,I,eSpaceService,LoginThread{6737} LoginThread.cancel(LoginC.java:838) Login_By_Step-> thread cancel 6737,3c0ab496,LoginThread{<*>} LoginThread.cancel(LoginC.java:<*>) Login_By_Step-> thread cancel <*>,"['6737', '838', '6737']"
2082,12-18,15:34:53.665,2852,2852,D,StatusBar,reusing notification for key: 0|com.android.browser|1610612739|null|10029,ab8bfce1,<*> notification <*> <*> <*>|<*>|<*>|null|<*>,"['reusing', 'for', 'key: 0', 'com.android.browser|1610612739', '10029']"
2083,12-18,10:46:17.662,835,2385,E,libteec ,qsc_decode end,9b7fc93a,qsc_decode end,[]
2084,12-17,21:47:57.067,5224,5283,I,Step_ExtendStepDataManager,20002302|before compensate: cache step_9827,214ee144,<*> compensate: cache <*>,"['20002302|before', 'step_9827']"
2085,12-18,15:34:06.933,2852,2852,I,PanelBar,collapsePanel2,c482f444,collapsePanel2,[]
2086,12-18,16:01:39.671,2883,3125,I,HwSystemManager,StartupResidentService:InnerHandler Message:7,bd65475c,StartupResidentService:InnerHandler Message:<*>,['7']
2087,12-17,20:01:44.986,1795,3247,I,HwActivityManagerService,Split enqueueing broadcast [callerApp]:ProcessRecord{580cfb2 5224:com.huawei.health:DaemonService/u0a99},b1ffc7b2,Split enqueueing broadcast [callerApp]:ProcessRecord{<*> <*>,['580cfb2 5224:com.huawei.health:DaemonService/u0a99}']
2088,12-17,22:36:13.964,2852,2852,I,QSContainer,updateQsState:false,836b1060,updateQsState:false,[]
2089,12-17,20:31:42.373,1795,16499,I,ActivityManager_activity,"launch r: ActivityRecord{61570e0 u0 com.qiyi.video/org.qiyi.android.video.MainActivity t385}, uid = 10140, r.info.applicationInfo.euid  = 0",29416147,"launch r: ActivityRecord{<*> u0 <*><*>.<*> t385}, uid = <*>, <*>  = <*>","['61570e0', 'com', 'qiyi.video/org.qiyi.android.video.MainActivity', '10140', 'r.info.applicationInfo.euid', '0']"
2090,12-17,21:32:55.904,2852,2852,W,PanelView,set notification panel padding = 1675,e8d64dec,set notification panel padding = <*>,['1675']
2091,12-17,21:22:40.914,24266,24266,I,QiYiData,QiYiStatistics | H = 0,c7d11cb0,<*> <*> <*> = <*>,"['QiYiStatistics', '| H', '0']"
2092,12-18,08:15:09.516,1795,2671,D,WifiHW  ,wifi_send_command: cmd:'IFNAME=wlan0 DRIVER MACADDR',1860b5a8,wifi_send_command: cmd:'IFNAME=wlan0 DRIVER <*>,"[""MACADDR'""]"
2093,12-17,20:59:43.957,818,1086,E,iMonitor,dropped event (cpu0),c71014dd,dropped event (cpu0),[]
