LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
10949,201811-18:47:16:943,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_ON']
10950,20171226-8:53:22:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=30,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=30']
10951,20171230-17:46:59:401,Step_LSC,30002312,onExtend:1514627219000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514627219000', '0 0']"
10952,20171225-19:13:4:601,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514200320000##7117##797461##45591##57350##99635668,bf2f33c6,setTodayTotalDetailSteps=1514200320000##7117##797461##45591##57350##99635668,[]
10953,20171224-17:41:22:712,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
10954,20171230-10:13:37:689,Step_StandReportReceiver,30002312,REPORT : 428 287 8610 0,8b24b6c8,REPORT : <*> <*> <*> 0,"['428', '287 8610']"
10955,20171231-10:33:0:22,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
10956,20171226-22:2:11:762,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514296860000##4634##1029349##77229##64555##68736205,e0a83abb,getTodayTotalDetailSteps = <*>,[]
10957,20171225-22:10:20:894,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",dc24d800,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",[]
10958,201811-18:27:45:834,Step_LSC,30002312,onStandStepChanged 10236,93067dc4,onStandStepChanged <*>,['10236']
10959,20171226-22:30:44:504,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=270,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=270']
10960,20171224-15:44:57:488,Step_StandReportReceiver,30002312,REPORT : 5127 3582 107485 0,8b24b6c8,REPORT : <*> <*> <*> 0,"['5127', '3582 107485']"
10961,20171225-19:8:43:54,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514200020000##6904##791873##45591##57350##99374121,034d427b,setTodayTotalDetailSteps=1514200020000##6904##791873##45591##57350##99374121,[]
10962,20171225-19:10:40:105,Step_StandReportReceiver,30002312,REPORT : 7013 5007 180394 150,821f0ba3,REPORT : <*> <*> <*> 150,"['7013', '5007 180394']"
10963,20171230-18:53:29:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=212063,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=212063']
10964,20171230-10:11:40:192,Step_StandReportReceiver,30002312,REPORT : 210 82 2484 0,8b24b6c8,REPORT : <*> <*> <*> 0,"['210', '82 2484']"
10965,20171228-18:58:26:277,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514458620000##4069##1178339##81989##76569##230510700,e0a83abb,getTodayTotalDetailSteps = <*>,[]
10966,20171224-19:1:55:304,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
10967,20171229-19:9:43:841,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=92924,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=92924']
10968,20171225-14:8:32:837,HiH_DataStatManager,30002312,"new date =20171225, type=40024,14400.0,old=14400.0",a43e73fc,new date <*> <*>,"['=20171225, type=40024,14400.0,old=14400.0']"
10969,20171230-12:47:29:531,Step_LSC,30002312,onExtend:1514609249000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514609249000', '1 0 4']"
10970,20171226-22:29:22:977,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514298480000##5271##1066946##77229##64555##70367421,e0a83abb,getTodayTotalDetailSteps = <*>,[]
10971,20171225-20:33:51:456,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,2c4eecd0,<*> checkAppType 0 appID = 1,[]
10972,20171230-18:54:6:616,Step_LSC,30002312,onStandStepChanged 5491,93067dc4,onStandStepChanged <*>,['5491']
10973,20171230-22:26:25:915,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514643900000##8124##1556640##84671##106890##85805858,b53c4640,setTodayTotalDetailSteps=1514643900000##8124##1556640##84671##106890##85805858,[]
10974,20171231-9:59:22:481,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=300,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=300']
10975,20171229-19:17:14:496,Step_LSC,30002312,onExtend:1514546235000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514546235000', '0 5']"
10976,20171228-13:12:46:491,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514437860000##3201##1161402##77229##73641##209771424,f01c7362,setTodayTotalDetailSteps=1514437860000##3201##1161402##77229##73641##209771424,[]
10977,20171224-18:53:26:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514112720000##9970##604193##8661##22394##12056852,e0a83abb,getTodayTotalDetailSteps = <*>,[]
10978,20171225-8:48:40:385,Step_StandReportReceiver,30002312,REPORT : 386 275 8268 0,8b24b6c8,REPORT : <*> <*> <*> 0,"['386', '275 8268']"
10979,20171230-19:30:38:212,Step_LSC,30002312,onExtend:1514633438000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514633438000', '1 0 4']"
10980,201812-13:58:8:995,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514872620000##7473##239703##32208##28849##186732223,e0a83abb,getTodayTotalDetailSteps = <*>,[]
10981,20171229-8:35:59:702,Step_LSC,30002312,onStandStepChanged 19352,93067dc4,onStandStepChanged <*>,['19352']
10982,20171229-13:26:56:843,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=54846,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=54846']
10983,20171223-22:33:46:406,Step_LSC,30002312,onExtend:1514039626000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514039626000', '0 0']"
10984,201812-23:45:20:983,Step_LSC,30002312,onExtend:1514907921000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514907921000', '0 0']"
10985,20171231-16:28:14:441,HiH_DataStatManager,30002312,"new date =20171231, type=40012,1259.0,old=1259.0",a43e73fc,new date <*> <*>,"['=20171231, type=40012,1259.0,old=1259.0']"
10986,20171224-2:49:59:560,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,['3786']
10987,20171229-21:3:56:999,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514552520000##4266##1340087##83501##101048##324433826,e0a83abb,getTodayTotalDetailSteps = <*>,[]
10988,20171229-12:26:33:988,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=42020,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=42020']
10989,20171228-19:0:31:780,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514458740000##4215##1185591##81989##76569##230636403,e0a83abb,getTodayTotalDetailSteps = <*>,[]
10990,201811-9:30:35:204,Step_LSC,30002312,onStandStepChanged 8624,93067dc4,onStandStepChanged <*>,['8624']
10991,20171229-12:29:41:46,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=48636,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=48636']
10992,20171224-16:17:2:227,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",540df4b1,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",[]
10993,20171226-12:18:35:3,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514261820000##2099##984042##77229##62451##33719452,e0a83abb,getTodayTotalDetailSteps = <*>,[]
10994,201813-8:35:37:958,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=7364,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=7364']
10995,201812-14:55:33:64,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=318501,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=318501']
10996,20171224-23:38:3:333,Step_LSC,30002312,onExtend:1514129857000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514129857000', '0 5']"
10997,20171231-10:18:14:573,HiH_DataStatManager,30002312,"new date =20171231, type=40034,651.8819999999998,old=582.6239999999999",a43e73fc,new date <*> <*>,"['=20171231, type=40034,651.8819999999998,old=582.6239999999999']"
10998,201811-20:34:16:511,Step_LSC,30002312,onExtend:1514810056000 2 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514810056000', '2 0 4']"
10999,201812-14:8:21:186,HiH_DataStatManager,30002312,"new date =20180102, type=40012,85.0,old=85.0",a43e73fc,new date <*> <*>,"['=20180102, type=40012,85.0,old=85.0']"
11000,20171224-11:43:34:251,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
11001,20171229-18:27:42:923,Step_StandReportReceiver,30002312,REPORT : 3294 2351 87271 90,a1e653fe,REPORT : <*> <*> <*> 90,"['3294', '2351 87271']"
11002,20171228-0:22:19:635,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514391600000##0##1143631##77229##73095##163480929,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11003,20171226-23:54:59:79,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=174714,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=174714']
11004,201811-18:29:32:846,Step_LSC,30002312,onStandStepChanged 10262,93067dc4,onStandStepChanged <*>,['10262']
11005,201812-8:13:23:30,Step_LSC,30002312,onStandStepChanged 16907,93067dc4,onStandStepChanged <*>,['16907']
11006,201812-19:1:17:94,Step_StandReportReceiver,30002312,REPORT : 14171 10118 437727 660,94b36ea4,REPORT : <*> <*> <*> 660,"['14171', '10118 437727']"
11007,20171224-18:58:33:553,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=150,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=150']
11008,20171226-18:30:8:599,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=116378,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=116378']
11009,201811-14:49:7:637,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
11010,20171226-12:13:39:503,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514261520000##1812##966346##77229##62451##33424451,330ce898,setTodayTotalDetailSteps=1514261520000##1812##966346##77229##62451##33424451,[]
11011,201812-7:6:0:797,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,6e805a4c,needAutoSync autoSyncSwitch is open,[]
11012,20171226-12:17:6:517,Step_StandReportReceiver,30002312,REPORT : 1967 1404 63095 90,a1e653fe,REPORT : <*> <*> <*> 90,"['1967', '1404 63095']"
11013,20171229-12:27:54:14,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=44825,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=44825']
11014,201811-20:3:6:968,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=30,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=30']
11015,20171227-13:14:22:870,Step_LSC,30002312,onStandStepChanged 9559,93067dc4,onStandStepChanged <*>,['9559']
11016,201812-22:31:46:530,Step_LSC,30002312,onExtend:1514903507000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514903507000', '1 0 4']"
11017,20171226-22:6:15:298,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514297100000##5022##1060438##77229##64555##68979729,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11018,20171231-10:14:20:420,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_OFF']
11019,20171230-22:31:7:565,Step_StandReportReceiver,30002312,REPORT : 8667 6188 307288 570,366e39b5,REPORT : <*> <*> <*> 570,"['8667', '6188 307288']"
11020,201812-23:29:29:457,Step_LSC,30002312,onStandStepChanged 9010,93067dc4,onStandStepChanged <*>,['9010']
11021,20171226-8:54:31:857,Step_LSC,30002312,onStandStepChanged 785,93067dc4,onStandStepChanged <*>,['785']
11022,20171224-20:36:24:870,Step_LSC,30002312,onExtend:1514118985000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514118985000', '1 0 4']"
11023,20171231-18:1:34:94,Step_LSC,30002312,onStandStepChanged 6522,93067dc4,onStandStepChanged <*>,['6522']
11024,20171228-13:11:41:325,Step_StandReportReceiver,30002312,REPORT : 3073 2194 76283 60,c8206319,REPORT : <*> <*> <*> 60,"['3073', '2194 76283']"
11025,20171231-20:15:47:170,Step_LSC,30002312,onStandStepChanged 7227,93067dc4,onStandStepChanged <*>,['7227']
11026,20171228-21:29:56:27,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=204988,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=204988']
11027,20171227-22:31:19:687,Step_LSC,30002312,onStandStepChanged 12876,93067dc4,onStandStepChanged <*>,['12876']
11028,20171230-12:41:46:817,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514608800000##1981##1362380##84671##101811##50726257,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11029,201812-19:2:18:551,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514890860000##14275##311688##32208##29341##204981778,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11030,20171224-20:28:44:985,Step_StandReportReceiver,30002312,REPORT : 12441 8882 266486 270,812a5a6b,REPORT : <*> <*> <*> 270,"['12441', '8882 266486']"
11031,201811-10:36:24:761,Step_LSC,30002312,onStandStepChanged 8666,93067dc4,onStandStepChanged <*>,['8666']
11032,20171230-12:44:59:550,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 34,034409f5,insertHiHealthData() end totalTime = <*>,['34']
11033,20171224-19:1:46:803,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514113200000##10791##628204##8661##23262##12557869,e6a477ae,setTodayTotalDetailSteps=1514113200000##10791##628204##8661##23262##12557869,[]
11034,20171225-19:15:58:811,Step_LSC,30002312,onStandStepChanged 19328,93067dc4,onStandStepChanged <*>,['19328']
11035,201811-21:11:50:645,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514812200000##6194##135535##31610##19177##126353970,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11036,201812-19:0:26:394,HiH_DataStatManager,30002312,"new date =20180102, type=40002,14090.0,old=13983.0",a43e73fc,new date <*> <*>,"['=20180102, type=40002,14090.0,old=13983.0']"
11037,20171230-14:34:45:696,Step_LSC,30002312,onExtend:1514615685000 3 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514615685000', '3 0 4']"
11038,20171231-4:42:23:116,Step_LSC,30002312,onExtend:1514661143000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514661143000', '0 5']"
11039,20171224-18:11:57:334,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,8764d489,sendSyncFailedBroadcast,[]
11040,20171230-17:51:49:246,Step_StandReportReceiver,30002312,REPORT : 4727 3375 161889 300,df5e4b8d,REPORT : <*> <*> <*> 300,"['4727', '3375 161889']"
11041,201811-19:25:34:155,Step_LSC,30002312,onStandStepChanged 13046,93067dc4,onStandStepChanged <*>,['13046']
11042,20171228-19:49:37:464,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514461680000##5648##1194513##83501##80837##233582420,2892ac6b,setTodayTotalDetailSteps=1514461680000##5648##1194513##83501##80837##233582420,[]
11043,20171230-17:46:17:397,Step_LSC,30002312,onStandStepChanged 4433,93067dc4,onStandStepChanged <*>,['4433']
11044,20171227-12:25:0:27,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
11045,201812-22:29:55:673,Step_FlushableStepDataCache,30002312,InsertCallBack() onSuccess  type = 0 data=true,51042c9c,<*> <*> type = 0 <*>,"['InsertCallBack() onSuccess ', 'data=true']"
11046,20171224-22:32:43:653,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=630,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=630']
11047,201812-22:8:36:252,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=250244,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=250244']
11048,201812-22:33:43:822,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514903520000##23612##362486##87715##57506##10490054,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11049,20171224-8:22:39:100,Step_LSC,30002312,onExtend:1514068360000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514068360000', '0 5']"
11050,20171230-10:13:49:394,Step_LSC,30002312,onStandStepChanged 451,93067dc4,onStandStepChanged <*>,['451']
11051,20171229-12:26:29:478,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514521500000##1414##1232278##83501##96152##293393934,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11052,20171231-20:45:4:435,Step_LSC,30002312,onExtend:1514724304000 0 0 1,3e662616,<*> <*> 0 <*>,"['onExtend:1514724304000', '0 1']"
11053,201811-18:41:8:192,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40004,time = 1514736000000,statClient = 2,who is 1",2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1","['=40004,time', '1514736000000,statClient']"
11054,20171228-19:51:51:416,HiH_DataStatManager,30002312,"new date =20171228, type=40012,262.0,old=262.0",a43e73fc,new date <*> <*>,"['=20171228, type=40012,262.0,old=262.0']"
11055,20171226-22:28:48:18,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
11056,20171225-19:20:43:510,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514200740000##7786##830083##45591##59310##100094576,5c400202,setTodayTotalDetailSteps=1514200740000##7786##830083##45591##59310##100094576,[]
11057,20171226-12:15:49:201,Step_LSC,30002312,onStandStepChanged 1810,93067dc4,onStandStepChanged <*>,['1810']
11058,201811-19:34:50:431,Step_StandReportReceiver,30002312,REPORT : 5477 3910 122521 30,c26e27c9,REPORT : <*> <*> <*> 30,"['5477', '3910 122521']"
11059,20171225-19:9:13:322,Step_LSC,30002312,onExtend:1514200153000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514200153000', '1 0 4']"
11060,20171230-14:23:57:277,Step_LSC,30002312,onStandStepChanged 3429,93067dc4,onStandStepChanged <*>,['3429']
11061,20171226-13:9:55:457,Step_LSC,30002312,uploadStaticsToDB failed message=true,161ba043,uploadStaticsToDB failed message=true,[]
11062,20171228-10:19:15:444,HiH_DataStatManager,30002312,"new date =20171228, type=40031,906.0659999999999,old=767.55",a43e73fc,new date <*> <*>,"['=20171228, type=40031,906.0659999999999,old=767.55']"
11063,20171230-22:30:16:511,Step_StandReportReceiver,30002312,REPORT : 8567 6116 305146 570,366e39b5,REPORT : <*> <*> <*> 570,"['8567', '6116 305146']"
11064,20171223-22:17:54:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128831,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=128831']
11065,201812-22:6:48:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514901900000##19690##345263##61811##37322##8875465,bd1a874a,setTodayTotalDetailSteps=1514901900000##19690##345263##61811##37322##8875465,[]
11066,20171226-18:31:55:124,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514284200000##4387##1026109##77229##62451##56120071,cca062d9,setTodayTotalDetailSteps=1514284200000##4387##1026109##77229##62451##56120071,[]
11067,20171226-22:29:28:197,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bf,getBinderPackageName packageName = com.huawei.health,[]
11068,201811-20:2:57:950,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=30,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=30']
11069,20171225-17:52:31:238,Step_LSC,30002312,onExtend:1514195551000 3 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514195551000', '3 0 4']"
11070,20171230-17:52:7:195,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514627460000##4760##1410711##84671##102904##69346642,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11071,20171229-18:0:34:550,Step_LSC,30002312,onExtend:1514541635000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514541635000', '0 5']"
11072,201812-8:9:19:678,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=150,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=150']
11073,201812-20:20:20:220,Step_LSC,30002312,onStandStepChanged 654,93067dc4,onStandStepChanged <*>,['654']
11074,20171225-20:36:51:168,Step_LSC,30002312,onStandStepChanged 21450,93067dc4,onStandStepChanged <*>,['21450']
11075,201812-22:3:54:794,Step_LSC,30002312,onExtend:1514901644000 166 0 3,3e662616,<*> <*> 0 <*>,"['onExtend:1514901644000 166', '3']"
11076,201812-22:28:53:818,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514903220000##23282##345263##73639##54052##10200548,80ee60a9,setTodayTotalDetailSteps=1514903220000##23282##345263##73639##54052##10200548,[]
11077,20171224-18:58:34:39,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514113020000##10412##611924##8661##23262##12365106,3cc47973,setTodayTotalDetailSteps=1514113020000##10412##611924##8661##23262##12365106,[]
11078,20171225-12:12:29:401,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514175060000##2519##772025##45591##57350##74400468,f1568f5b,setTodayTotalDetailSteps=1514175060000##2519##772025##45591##57350##74400468,[]
11079,20171225-23:22:56:720,Step_LSC,30002312,onExtend:1514215376000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514215376000', '1 0 4']"
11080,20171227-20:27:40:688,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514377560000##6527##1117121##77229##72294##149465122,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11081,20171225-17:57:10:382,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514195700000##5550##785202##45591##57350##95023123,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11082,201812-15:31:4:55,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514878200000##11188##268634##32208##29189##192307780,a92a974c,setTodayTotalDetailSteps=1514878200000##11188##268634##32208##29189##192307780,[]
11083,20171224-11:51:4:211,Step_LSC,30002312,onStandStepChanged 5510,93067dc4,onStandStepChanged <*>,['5510']
11084,20171225-13:57:23:473,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",824b3d7b,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",[]
11085,201812-22:33:50:336,Step_StandReportReceiver,30002312,REPORT : 23630 16871 506154 840,4e4f14f8,REPORT : <*> <*> <*> 840,"['23630', '16871 506154']"
11086,20171225-17:54:53:261,Step_LSC,30002312,onExtend:1514195694000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514195694000', '1 0 4']"
11087,20171224-22:28:47:476,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514125620000##16001##752035##31825##49494##24978543,f70e425d,setTodayTotalDetailSteps=1514125620000##16001##752035##31825##49494##24978543,[]
11088,20171231-10:20:19:976,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=60421,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=60421']
11089,20171225-19:13:52:310,Step_LSC,30002312,onExtend:1514200433000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514200433000', '1 0 4']"
11090,20171226-1:39:30:986,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",b26107b2,"startSync hiSyncOption = <*> syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1","['HiSyncOption{syncAction=1,']"
11091,20171228-19:50:36:711,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514461740000##5769##1194513##83501##88121##233641666,cfb87dcb,setTodayTotalDetailSteps=1514461740000##5769##1194513##83501##88121##233641666,[]
11092,20171225-19:14:30:101,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514200380000##7284##804281##45591##57350##99721168,e354167a,setTodayTotalDetailSteps=1514200380000##7284##804281##45591##57350##99721168,[]
11093,20171229-22:43:2:980,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
11094,20171230-22:20:7:417,HiH_DataStatManager,30002312,"new date =20171230, type=40003,280635.3,old=279576.0",a43e73fc,new date <*> <*>,"['=20171230, type=40003,280635.3,old=279576.0']"
11095,20171229-13:19:1:50,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=50842,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=50842']
11096,20171228-18:53:29:750,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40005,time = 1514390400000,statClient = 2,who is 1",2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1","['=40005,time', '1514390400000,statClient']"
11097,201813-8:36:39:427,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.SCREEN_ON']
11098,201811-20:46:42:81,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514810700000##6153##135535##31610##19177##124845748,3246bef5,setTodayTotalDetailSteps=1514810700000##6153##135535##31610##19177##124845748,[]
11099,20171225-20:4:31:465,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514203380000##7933##833538##45591##59646##102721627,e0a83abb,getTodayTotalDetailSteps = <*>,[]
11100,20171228-18:51:32:401,Step_LSC,30002312,onExtend:1514456915000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514456915000', '0 5']"
11101,201812-11:58:59:188,Step_LSC,30002312,onStandStepChanged 19837,93067dc4,onStandStepChanged <*>,['19837']
11102,20171231-8:7:41:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=4045,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=4045']
11103,20171225-23:46:4:566,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=600,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=600']
11104,201811-19:24:47:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=97098,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=97098']
11105,20171226-22:3:54:973,Step_LSC,30002312,onExtend:1514297034000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514297034000', '1 0 4']"
11106,20171224-11:43:41:431,Step_LSC,30002312,onExtend:1514087022000 1 0 4,0ce98313,<*> <*> <*> <*>,"['onExtend:1514087022000', '1 0 4']"
11107,20171224-20:15:32:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
11108,20171226-12:18:13:10,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=65215,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=65215']
11109,201812-8:1:3:930,Step_StandReportReceiver,30002312,REPORT : 1751 1250 68762 150,821f0ba3,REPORT : <*> <*> <*> 150,"['1751', '1250 68762']"
