LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
2188,20171231-10:50:56:703,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514688540000##4791##29324##31610##8911##2700370,62a7ff48,setTodayTotalDetailSteps=1514688540000##4791##29324##31610##8911##2700370,[]
2189,201812-15:37:29:386,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",540df4b1,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",[]
2190,20171229-18:25:18:753,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,3f9b4da2,ifCanSync not! no cloud version,[]
2191,201812-7:7:32:404,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514847960000##1080##170075##31610##24283##162095579,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2192,20171226-22:29:28:211,HiH_HiHealthBinder,30002312,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",514abfb6,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",[]
2193,20171231-17:50:50:477,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514713740000##9465##44964##31610##10265##27894144,f403ca9e,setTodayTotalDetailSteps=1514713740000##9465##44964##31610##10265##27894144,[]
2194,20171231-17:56:8:189,Step_LSC,30002312,onStandStepChanged 6222,93067dc4,onStandStepChanged <*>,['6222']
2195,20171230-19:36:33:510,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=570,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=570']
2196,20171230-22:21:53:121,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,2c4eecd0,<*> checkAppType 0 appID = 1,[]
2197,20171231-20:52:27:574,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1",03c259bc,"startInsertSportSync start auto sync,app is 1",[]
2198,20171229-12:30:31:60,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=60,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=60']
2199,20171224-20:18:2:347,Step_LSC,30002312,onExtend:1514117883000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514117883000 1', '4']"
2200,20171228-21:29:58:4,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514467680000##6061##1197710##83501##91877##239602960,a9f1b70c,setTodayTotalDetailSteps=1514467680000##6061##1197710##83501##91877##239602960,[]
2201,201811-14:49:2:594,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514789280000##651##93669##31610##18631##103386261,e9c9b798,setTodayTotalDetailSteps=1514789280000##651##93669##31610##18631##103386261,[]
2202,201812-6:39:12:162,Step_LSC,30002312,onStandStepChanged 14873,93067dc4,onStandStepChanged <*>,['14873']
2203,201812-19:36:57:817,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_OFF']
2204,20171231-18:3:3:571,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514714520000##9966##55035##31610##10363##28627237,e6f70be4,setTodayTotalDetailSteps=1514714520000##9966##55035##31610##10363##28627237,[]
2205,20171230-17:44:18:365,Step_LSC,30002312,onExtend:1514627071000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514627071000', '0 0']"
2206,20171227-17:6:32:327,Step_LSC,30002312,onExtend:1514363668000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514363668000', '0 5']"
2207,201812-14:20:27:443,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync",f034e86a,"startInsertSportSync first 500 steps sync,do all sync",[]
2208,201811-15:7:5:389,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,252628f5,onReceive action: <*>,['android.intent.action.SCREEN_ON']
2209,201812-6:46:17:706,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8939925,f52d2395,getTodaySportData <*>,['mStepsRecordManager=com.huawei.health.g.c@8939925']
2210,20171227-0:6:1:800,Step_LSC,30002312,onExtend:1514304361000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514304361000', '0 0']"
2211,201812-14:20:27:389,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bf,getBinderPackageName packageName = com.huawei.health,[]
2212,20171231-21:41:6:430,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=570,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=570']
2213,20171229-12:29:2:55,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=47223,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=47223']
2214,20171230-20:42:0:84,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
2215,20171224-11:54:1:95,Step_LSC,30002312,onExtend:1514087641000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514087641000 1', '4']"
2216,20171228-13:17:10:613,Step_LSC,30002312,onStandStepChanged 16436,93067dc4,onStandStepChanged <*>,['16436']
2217,201812-19:1:35:79,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=438413,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=438413']
2218,201813-8:33:52:704,Step_LSC,30002312,onExtend:1514939638000 61 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514939638000 61', '4']"
2219,201812-8:26:47:932,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514852700000##3421##224056##31610##27490##166851598,21acf9e5,setTodayTotalDetailSteps=1514852700000##3421##224056##31610##27490##166851598,[]
2220,20171226-22:5:36:989,Step_LSC,30002312,onExtend:1514297137000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514297137000 1', '4']"
2221,20171229-18:26:51:907,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
2222,20171230-18:53:45:920,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514631120000##5452##1451244##84671##102904##73045365,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2223,201812-11:17:25:364,Step_LSC,30002312,onExtend:1514856597000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514856597000', '0 5']"
2224,201813-8:59:53:394,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",540df4b1,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",[]
2225,20171226-17:56:22:493,HiH_DataStatManager,30002312,"new date =20171226, type=40004,2449.7340000000004,old=2391.0",a43e73fc,new date <*> <*>,"['=20171226, type=40004,2449.7340000000004,old=2391.0']"
2226,201812-20:5:28:390,Step_LSC,30002312,onStandStepChanged 599,93067dc4,onStandStepChanged <*>,['599']
2227,20171226-18:32:45:484,Step_LSC,30002312,onStandStepChanged 4450,93067dc4,onStandStepChanged <*>,['4450']
2228,20171225-22:4:0:92,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
2229,20171225-17:54:51:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514195580000##5393##773348##45591##57350##94941625,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2230,20171226-22:4:14:768,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514296980000##4775##1036449##77229##64555##68858721,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2231,201812-22:8:45:247,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514902020000##20015##345263##66061##37475##8991977,9941befe,setTodayTotalDetailSteps=1514902020000##20015##345263##66061##37475##8991977,[]
2232,201811-20:3:23:722,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514808120000##5875##128718##31610##19177##122247094,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2233,20171224-19:3:34:975,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=167928,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=167928']
2234,20171228-19:13:14:980,Step_LSC,30002312,onStandStepChanged 17319,93067dc4,onStandStepChanged <*>,['17319']
2235,20171226-18:35:13:29,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
2236,20171225-20:36:26:500,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=270,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=270']
2237,20171230-22:24:15:868,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514643780000##7879##1535478##84671##106890##85675315,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2238,201812-11:24:23:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514863380000##4699##237219##32208##27809##177506872,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2239,20171230-19:4:47:463,HiH_DataStatManager,30002312,"new date =20171230, type=40024,108000.0,old=108000.0",a43e73fc,new date <*> <*>,"['=20171230, type=40024,108000.0,old=108000.0']"
2240,201812-11:17:25:367,Step_LSC,30002312,onExtend:1514860437000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514860437000', '0 5']"
2241,20171225-8:34:29:689,HiH_DataStatManager,30002312,"new date =20171225, type=40031,48.55199999999999,old=null",a43e73fc,new date <*> <*>,"['=20171225, type=40031,48.55199999999999,old=null']"
2242,20171224-22:27:27:520,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514125560000##15842##752035##31825##44282##24898587,53242e82,setTodayTotalDetailSteps=1514125560000##15842##752035##31825##44282##24898587,[]
2243,20171227-17:50:47:433,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync",f034e86a,"startInsertSportSync first 500 steps sync,do all sync",[]
2244,20171225-22:8:52:654,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=510,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=510']
2245,20171231-20:52:5:428,HiH_DataStatManager,30002312,"new date =20171231, type=40013,1381.0,old=1259.0",a43e73fc,new date <*> <*>,"['=20171231, type=40013,1381.0,old=1259.0']"
2246,201812-14:18:25:519,Step_StandReportReceiver,30002312,REPORT : 9081 6483 292674 480,defbd06c,REPORT : <*> <*> <*> 480,"['9081', '6483 292674']"
2247,201812-22:14:17:478,Step_LSC,30002312,onStandStepChanged 6243,93067dc4,onStandStepChanged <*>,['6243']
2248,20171224-20:36:54:968,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514118900000##13285##712051##16733##33271##18266034,b52b7f41,setTodayTotalDetailSteps=1514118900000##13285##712051##16733##33271##18266034,[]
2249,20171226-22:5:21:810,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
2250,20171226-22:26:4:973,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514298300000##5073##1061518##77229##64555##70169921,6ca8fce7,setTodayTotalDetailSteps=1514298300000##5073##1061518##77229##64555##70169921,[]
2251,20171224-21:51:49:31,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514123400000##14374##727032##31825##33271##22760098,4eb6d466,setTodayTotalDetailSteps=1514123400000##14374##727032##31825##33271##22760098,[]
2252,201812-6:38:56:965,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514846220000##182##136166##31610##19177##160379630,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2253,20171226-22:2:20:280,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=210']
2254,20171230-22:22:55:856,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514643660000##7729##1519960##84671##106890##85595799,94b870fd,setTodayTotalDetailSteps=1514643660000##7729##1519960##84671##106890##85595799,[]
2255,201812-14:16:14:338,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514873700000##8828##247504##32208##29189##187817565,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2256,201812-7:6:9:584,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
2257,20171227-19:55:21:141,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=162632,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=162632']
2258,20171230-7:13:55:889,Step_LSC,30002312,onExtend:1514589262000 0 0 0,3e662616,<*> <*> 0 <*>,"['onExtend:1514589262000', '0 0']"
2259,20171226-12:21:53:893,Step_LSC,30002312,onExtend:1514262114000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514262114000 1', '4']"
2260,20171224-17:12:42:17,Step_StandReportReceiver,30002312,REPORT : 7306 5216 156494 0,8b24b6c8,REPORT : <*> <*> <*> 0,"['7306', '5216 156494']"
2261,201811-19:24:16:994,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
2262,201812-19:1:54:763,Step_LSC,30002312,onExtend:1514890915000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514890915000 1', '4']"
2263,201812-14:55:33:550,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514876040000##10038##259092##32208##29189##190176775,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2264,20171230-14:17:14:200,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514614560000##2936##1373033##84671##101811##56453922,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2265,201812-6:40:19:697,Step_LSC,30002312,onStandStepChanged 15013,93067dc4,onStandStepChanged <*>,['15013']
2266,201812-15:52:17:433,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514879460000##11801##273676##32208##29341##193581158,1fbc46c2,setTodayTotalDetailSteps=1514879460000##11801##273676##32208##29341##193581158,[]
2267,201812-22:4:4:729,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514901780000##19248##345263##51791##36557##8711459,ca218636,setTodayTotalDetailSteps=1514901780000##19248##345263##51791##36557##8711459,[]
2268,20171231-9:57:44:58,Step_StandReportReceiver,30002312,REPORT : 2635 1881 116562 300,df5e4b8d,REPORT : <*> <*> <*> 300,"['2635', '1881 116562']"
2269,20171230-21:35:12:377,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25243984,0,34,0,20002",3996af7c,upLoadOneMinuteDataToEngine <*>,"['time=25243984,0,34,0,20002']"
2270,201811-19:15:25:349,Step_LSC,30002312,flushTempCacheToDB by stand,ff274ca0,flushTempCacheToDB by <*>,['stand']
2271,20171226-8:34:19:644,HiH_DataStatManager,30002312,"new date =20171226, type=40003,8243.0,old=null",a43e73fc,new date <*> <*>,"['=20171226, type=40003,8243.0,old=null']"
2272,20171230-10:12:29:398,Step_LSC,30002312,onExtend:1514599949000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514599949000 1', '4']"
2273,20171224-22:32:40:644,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514125860000##16499##764913##37925##54384##25211710,23fd4ceb,setTodayTotalDetailSteps=1514125860000##16499##764913##37925##54384##25211710,[]
2274,201812-22:32:4:837,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=455636,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=455636']
2275,20171226-0:5:41:347,Step_LSC,30002312,onStandStepChanged 26302,93067dc4,onStandStepChanged <*>,['26302']
2276,201811-19:27:44:676,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=107767,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=107767']
2277,20171224-17:16:8:510,Step_LSC,30002312,onExtend:1514106968000 0 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514106968000', '0 4']"
2278,20171225-22:50:15:491,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=510,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=510']
2279,20171230-18:19:56:126,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514629080000##5347##1449036##84671##102904##71016069,33511c8a,setTodayTotalDetailSteps=1514629080000##5347##1449036##84671##102904##71016069,[]
2280,20171228-8:47:35:616,Step_LSC,30002312,onStandStepChanged 13342,93067dc4,onStandStepChanged <*>,['13342']
2281,201812-22:30:7:32,Step_LSC,30002312,onExtend:1514903407000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514903407000 1', '4']"
2282,201811-20:6:4:504,Step_LSC,30002312,onStandStepChanged 14390,93067dc4,onStandStepChanged <*>,['14390']
2283,20171225-0:45:52:446,Step_StandStepCounter,30002312,flush sensor data,b8f897f8,flush sensor data,[]
2284,20171230-22:18:12:925,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bf,getBinderPackageName packageName = com.huawei.health,[]
2285,201812-18:28:24:93,Step_StandReportReceiver,30002312,REPORT : 13782 9840 429398 660,94b36ea4,REPORT : <*> <*> <*> 660,"['13782', '9840 429398']"
2286,20171230-22:34:51:990,Step_LSC,30002312,onStandStepChanged 8854,93067dc4,onStandStepChanged <*>,['8854']
2287,20171230-10:15:25:896,Step_LSC,30002312,onExtend:1514600125000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514600125000 1', '4']"
2288,20171224-19:2:26:977,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514113260000##10861##631254##8661##25719##12598044,f56bf682,setTodayTotalDetailSteps=1514113260000##10861##631254##8661##25719##12598044,[]
2289,201812-21:42:6:670,HiH_DataStatManager,30002312,"new date =20180102, type=40005,690.0,old=690.0",a43e73fc,new date <*> <*>,"['=20180102, type=40005,690.0,old=690.0']"
2290,20171230-19:30:38:504,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514633340000##6151##1455765##84671##106890##75257951,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2291,20171224-22:33:30:353,Step_LSC,30002312,Alarm uploadStaticsToDB totalSteps=16605Calories:384517Floor:630Distance:11802,27801432,Alarm uploadStaticsToDB <*>,['totalSteps=16605Calories:384517Floor:630Distance:11802']
2292,20171230-17:46:45:903,Step_LSC,30002312,onExtend:1514627206000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514627206000 1', '4']"
2293,20171224-12:50:31:297,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514089620000##2334##565495##8661##16256##78361894,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2294,20171230-0:4:21:73,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
2295,20171226-12:16:57:521,Step_StandReportReceiver,30002312,REPORT : 1953 1394 62796 90,a1e653fe,REPORT : <*> <*> <*> 90,"['1953', '1394 62796']"
2296,20171226-18:31:17:99,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514284200000##4322##1020719##77229##62451##56082047,ba928951,setTodayTotalDetailSteps=1514284200000##4322##1020719##77229##62451##56082047,[]
2297,201812-21:53:44:421,HiH_DataStatManager,30002312,"new date =20180102, type=40021,299344.49999999994,old=299344.49999999994",a43e73fc,new date <*> <*>,"['=20180102, type=40021,299344.49999999994,old=299344.49999999994']"
2298,20171225-22:2:38:972,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514210460000##12033##869513##45591##61450##109809644,71614943,setTodayTotalDetailSteps=1514210460000##12033##869513##45591##61450##109809644,[]
2299,20171230-14:54:48:755,Step_LSC,30002312,onStandStepChanged 4265,93067dc4,onStandStepChanged <*>,['4265']
2300,201812-14:49:38:508,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514875680000##9756##257470##32208##29189##189822233,63a9cd4f,setTodayTotalDetailSteps=1514875680000##9756##257470##32208##29189##189822233,[]
2301,201812-7:7:37:119,Step_LSC,30002312,onExtend:1514848058000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514848058000 1', '4']"
2302,201812-12:5:28:351,HiH_HiHealthBinder,30002312,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",514abfb6,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",[]
2303,20171224-18:11:57:534,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=89326,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=89326']
2304,20171226-22:2:8:468,Step_LSC,30002312,onExtend:1514296928000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514296928000 1', '4']"
2305,20171226-12:17:55:518,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
2306,20171226-18:32:48:966,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514284260000##4484##1027923##77229##62451##56172916,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2307,20171225-20:9:45:956,Step_LSC,30002312,onExtend:1514203786000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514203786000 2', '4']"
2308,201813-0:15:25:410,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=0']
2309,20171225-21:6:2:663,Step_LSC,30002312,onStandStepChanged 22281,93067dc4,onStandStepChanged <*>,['22281']
2310,20171224-22:10:17:306,Step_StandReportReceiver,30002312,REPORT : 15527 11086 332588 390,c145f72f,REPORT : <*> <*> <*> 390,"['15527', '11086 332588']"
2311,20171224-16:40:39:539,HiH_DataStatManager,30002312,"new date =20171224, type=40002,6191.0,old=5996.0",a43e73fc,new date <*> <*>,"['=20171224, type=40002,6191.0,old=5996.0']"
2312,201812-11:36:33:990,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=163904,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=163904']
2313,20171230-23:20:54:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514647140000##8968##1608622##84671##106890##89074388,251bd83b,setTodayTotalDetailSteps=1514647140000##8968##1608622##84671##106890##89074388,[]
2314,20171229-8:36:41:536,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=0']
2315,20171230-22:28:9:149,Step_StandReportReceiver,30002312,REPORT : 8319 5939 299836 570,366e39b5,REPORT : <*> <*> <*> 570,"['8319', '5939 299836']"
2316,20171224-17:50:56:331,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=61038,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=61038']
2317,20171229-13:35:43:396,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
2318,201812-8:17:25:321,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,5fed72bf,getBinderPackageName packageName = com.huawei.health,[]
2319,201812-15:52:33:931,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514879460000##11834##276342##32208##29341##193597155,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2320,201812-15:54:4:531,Step_LSC,30002312,onStandStepChanged 26596,93067dc4,onStandStepChanged <*>,['26596']
2321,20171225-20:34:26:983,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514205180000##9334##838431##45591##60231##104516155,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2322,20171225-23:45:3:26,HiH_DataStatManager,30002312,"new date =20171225, type=40002,14346.0,old=14052.0",a43e73fc,new date <*> <*>,"['=20171225, type=40002,14346.0,old=14052.0']"
2323,201812-5:55:19:430,Step_LSC,30002312,onExtend:1514837120000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514837120000', '0 5']"
2324,20171231-10:1:11:349,Step_LSC,30002312,onExtend:1514685672000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514685672000 1', '4']"
2325,20171230-14:35:4:42,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=180,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=180']
2326,20171230-17:50:55:208,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514627340000##4633##1398307##84671##102904##69275151,cac0e04b,setTodayTotalDetailSteps=1514627340000##4633##1398307##84671##102904##69275151,[]
2327,201812-14:35:37:410,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25247904,0,11,0,20002",3996af7c,upLoadOneMinuteDataToEngine <*>,"['time=25247904,0,11,0,20002']"
2328,20171230-22:26:3:909,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514643900000##8080##1552160##84671##106890##85783852,5a702105,setTodayTotalDetailSteps=1514643900000##8080##1552160##84671##106890##85783852,[]
2329,20171228-4:29:7:554,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,b0190ab5,processHandleBroadcastAction <*>,['action:android.intent.action.TIME_TICK']
2330,20171225-19:17:20:396,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40003,time = 1514131200000,statClient = 2,who is 1",2ebd4dc2,"saveStatData() type <*> = <*> = 2,who is 1","['=40003,time', '1514131200000,statClient']"
2331,201812-20:3:50:693,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514894520000##15199##337460##32208##29341##1480421,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2332,20171223-23:56:12:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2333,20171224-22:30:29:785,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514125740000##16225##752035##31825##50514##25080352,e0a83abb,getTodayTotalDetailSteps = <*>,[]
2334,20171224-20:13:9:852,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514117520000##11641##667608##8661##25953##16840919,cd02d34f,setTodayTotalDetailSteps=1514117520000##11641##667608##8661##25953##16840919,[]
2335,201812-22:29:14:34,Step_LSC,30002312,onExtend:1514903354000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514903354000 1', '4']"
2336,20171230-18:15:32:269,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=330,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=330']
2337,20171225-20:35:33:660,Step_LSC,30002312,onStandStepChanged 21365,93067dc4,onStandStepChanged <*>,['21365']
2338,20171229-18:24:56:412,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=90,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=90']
2339,20171230-14:34:39:191,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=180,cbcd504a,calculateAltitudeWithCache <*>,['totalAltitude=180']
2340,20171229-18:24:13:90,Step_LSC,30002312,onExtend:1514543053000 1 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514543053000 1', '4']"
2341,20171225-19:10:49:272,Step_LSC,30002312,onStandStepChanged 18932,93067dc4,onStandStepChanged <*>,['18932']
2342,20171228-12:7:39:388,Step_LSC,30002312,onExtend:1514430496000 0 0 5,3e662616,<*> <*> 0 <*>,"['onExtend:1514430496000', '0 5']"
2343,20171231-20:16:28:479,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=269243,9300ea38,calculateCaloriesWithCache <*>,['totalCalories=269243']
2344,20171227-22:58:7:725,Step_LSC,30002312,onExtend:1514386687000 2 0 4,3e662616,<*> <*> 0 <*>,"['onExtend:1514386687000 2', '4']"
