LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
2424,Jul,1,09:19:03,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,71ed56f2,AppleCamIn systemWakeCall - messageType <*>,['0xE0000340']
2425,Jul,1,09:12:19,calvisitor-10-105-160-95,kernel,0,,ARPT: 620799.914859: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8228c835,ARPT <*> AirPort_Brcm43xx syncPowerState WWEN[enabled],['620799.914859:']
2426,Jul,4,20:24:52,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 139895 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.icloud.fmfd.heartbeat', '139895']"
2427,Jul,6,16:12:15,authorMacBook-Pro,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-06 23:12:15 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),ab83a05b,-[UABestAppSuggestionManager notifyBestAppChanged type options bundleIdentifier activityType dynamicIdentifier when confidence deviceName deviceIdentifier deviceType ] (null) UASuggestedActionType 0 (null)/(null) opts (null) when <*> <*> <*> <*> +0000 confidence 1 from (null)/(null) (UABestAppSuggestionManager.m #319),"['', '', '2017-07-06 23:12:15']"
2428,Jul,4,09:42:58,calvisitor-10-105-162-105,GoogleSoftwareUpdateAgent,34603,,2017-07-04 09:42:58.135 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Finished self update check.,4b46a2fc,2017-07-04 09 42 <*> GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl 2] -[KSAgentApp performSelfUpdateWithEngine ] <*> self update <*>,"['58.135', 'Finished', 'check']"
2429,Jul,4,17:13:13,calvisitor-10-105-162-105,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],109c6b61,[<*>] [Refusing to parse response to PROPPATCH because of content-type [text/html; charset UTF-8].],['com.apple.calendar.store.log.caldav.coredav']
2430,Jul,6,02:32:06,calvisitor-10-105-163-28,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0",af1be7f5,hibernate_newruntime_map time 0 ms IOPolledFilePollersOpen() ml_get_interrupts_enabled 0,[]
2431,Jul,7,13:38:16,authorMacBook-Pro,kernel,0,,ARPT: 770667.268554: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,834f698c,ARPT <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['770667.268554:']
2432,Jul,8,02:32:26,calvisitor-10-105-162-175,com.apple.WebKit.WebContent,25654,,[02:32:26.695] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,1d4c7ced,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> host <*>,"['', '', '', '', '', '', '', '02:32:26.695] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports', 'available again']"
2433,Jul,8,02:32:26,calvisitor-10-105-162-175,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,6308042c,__73-[NetworkAnalyticsEngine observeValueForKeyPath ofObject change context ]_block_invoke unexpected switch value 2,[]
2434,Jul,6,18:50:49,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 527117 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.icloud.fmfd.heartbeat', '527117']"
2435,Jul,3,12:11:10,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:11:10.511] itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2306,052e0ad2,<*> <*> <*> <*> signalled err -12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line <*>,"['', '', '12:11:10.511] itemasync_SetProperty', 'com.apple.xbs', 'CoreMedia-1731.15.207', '2306']"
2436,Jul,5,17:39:10,calvisitor-10-105-163-9,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 10,20494596,AppleThunderboltNHIType2 waitForOk2Go2Sx - <*>,['retries = 10']
2437,Jul,1,11:41:25,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,c25cc5f9,IOThunderboltSwitch<0>(0x0) listenerCallback - Thunderbolt HPD packet for route 0x0 port <*> unplug 0,['= 12']
2438,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02cc0002': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x02cc0002':""]"
2439,Jul,4,02:13:35,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 205372 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.icloud.fmfd.heartbeat', '205372']"
2440,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x029f004f': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x029f004f':""]"
2441,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00780001': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x00780001':""]"
2442,Jul,6,12:02:58,authorMacBook-Pro,corecaptured,36918,,Received Capture Event,989e4506,<*> <*> Received Capture <*>,"['', '', 'Event']"
2443,Jul,5,16:58:25,airbears2-10-142-108-38,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",287d162d,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner <*>","['com.apple.xpc.launchd.unmanaged.loginwindow.94', 'com.apple.tsm.uiserver', 'com.apple.SystemUIServer.agent']"
2444,Jul,5,18:20:00,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,36277,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,6c2b572f,dnssd_clientstub ConnectToServer connect() failed path /var/run/mDNSResponder Socket 4 Err -1 Errno 1 Operation not permitted,[]
2445,Jul,5,20:30:39,calvisitor-10-105-160-210,kernel,0,,WARNING: hibernate_page_list_setall skipped 40663 xpmapped pages,53b3d58b,WARNING hibernate_page_list_setall skipped <*> xpmapped pages,['40663']
2446,Jul,4,22:02:11,calvisitor-10-105-162-105,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),3009024c,[HID] [ATC] AppleDeviceManagementHIDEventService processWakeReason Wake reason <*>,['Host (0x01']
2447,Jul,3,11:42:40,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:42:40.283] <<<< IQ-CA >>>> piqca_setUsePreQueue: (0x7fce160d0c00) rejecting report of layer being serviced - IQ has not yet begun to update,2eb1eb9d,<*> <*> <*> <<<< IQ-CA >>>> piqca_setUsePreQueue <*> rejecting report of layer being serviced - IQ has not yet begun to update,"['', '11:42:40.283]', '(0x7fce160d0c00)']"
2448,Jul,1,09:04:34,authorMacBook-Pro,UserEventAgent,43,,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),57cda25d,Captive <*> <*> en0 <*> 'CalVisitor' <*> <*> <*> (cache indicates <*> not captive),"['[CNInfoNetworkActive:1748]', 'SSID', '', 'making interface primary', 'network']"
2449,Jul,8,00:58:14,calvisitor-10-105-160-47,kernel,0,,hibernate_teardown started,8aff1fc7,hibernate_teardown started,[]
2450,Jul,5,16:58:24,airbears2-10-142-108-38,QQ,10018,,2017/07/05 16:58:24.536 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = 670993529.,8fe35238,<*> <*> <*> <*> | I | VoipWrapper | DAVEngineImpl.cpp 1400 Close | close video chat. llFriendUIN <*>,"['', '', '2017/07/05 16:58:24.536', '670993529']"
2451,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,"CCFile::copyFile fileName is [2017-07-07_13,40,35.839888]-CCIOReporter-022.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-07_13,40,35.839888]-CCIOReporter-022.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_13,40,35.959475]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-07_13,40,35.839888]-CCIOReporter-022.xml",c13f20c1,CCFile copyFile fileName is [2017-07-07_13 <*> <*> source path /var/log/CoreCapture/<*>/OneStats//[2017-07-07_13 <*> <*> dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_13 <*> <*> AuthFail sts 5_rsn 0/OneStats//[2017-07-07_13 <*>,"['40,35.839888]-CCIOReporter-022.xml,', 'com.apple.iokit.IO80211Family', '40,35.839888]-CCIOReporter-022.xml,', 'com.apple.iokit.IO80211Family', '40,35.959475', '40,35.839888]-CCIOReporter-022.xml']"
2452,Jul,1,09:25:41,calvisitor-10-105-160-95,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,79e3d1d0,IO80211AWDLPeerManager setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,[]
2453,Jul,2,16:19:13,calvisitor-10-105-163-202,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 282, items, fQueryRetries, 0, fLastRetryTimestamp, 520730287.4",a570f10b,NETWORK requery 0 0 0 0 <*> items fQueryRetries <*> fLastRetryTimestamp <*>,"['282,', '0,', '520730287.4']"
2454,Jul,4,13:15:51,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,71ed56f2,AppleCamIn systemWakeCall - messageType <*>,['0xE0000340']
2455,Jul,7,08:26:44,calvisitor-10-105-162-178,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event,[]
2456,Jul,7,17:13:32,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,141be128,KeychainGetICDPStatus status off,[]
2457,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x024a0239': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x024a0239':""]"
2458,Jul,6,16:29:37,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,22f380e7,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,[]
2459,Jul,3,20:58:41,calvisitor-10-105-161-225,NotificationCenter,30298,,plugin com.apple.ncplugin.FindMyFriends invalidated,24508ac9,plugin <*> invalidated,['com.apple.ncplugin.FindMyFriends']
2460,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00af002d': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x00af002d':""]"
2461,Jul,4,12:06:19,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,22367607,AppleThunderboltNHIType2 prePCIWake - power up complete - took <*> us,['1']
2462,Jul,7,18:24:27,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,71ed56f2,AppleCamIn systemWakeCall - messageType <*>,['0xE0000340']
2463,Jul,5,13:57:36,calvisitor-10-105-160-226,kernel,0,,"ARPT: 724685.574782: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 1528372109, Ack 2014358529, Win size 278",90e20638,ARPT <*> wl0 wl_update_tcpkeep_seq Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>,"['724685.574782:', '1528372109,', '2014358529,', '278']"
2464,Jul,3,18:56:23,calvisitor-10-105-162-32,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,3a944541,AirPort Link Down on awdl0. Reason 1 (Unspecified).,[]
2465,Jul,3,12:42:35,calvisitor-10-105-160-237,com.apple.WebKit.WebContent,25654,,[12:42:35.723] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,1d4c7ced,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> host <*>,"['', '', '', '', '', '', '', '12:42:35.723] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports', 'available again']"
2466,Jul,6,12:03:11,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,79e3d1d0,IO80211AWDLPeerManager setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,[]
2467,Jul,1,09:19:03,authorMacBook-Pro,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 13568 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.EscrowSecurityAlert.daily', '13568']"
2468,Jul,3,06:45:52,authorMacBook-Pro,com.apple.cts,258,,"com.apple.ical.sync.x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/ExchangePrincipal/p13: scheduler returned false; however, this job is 1 seconds overdue. Running anyway.",6c3b6b99,<*> //DB05755C-483D-44B7-B93B-ED06E57FF420/ExchangePrincipal/p13 scheduler returned false; however this job is 1 seconds overdue. Running anyway.,['com.apple.ical.sync.x-coredata']
2469,Jul,7,18:09:46,authorMacBook-Pro,corecaptured,38453,,CCFile::captureLog,41cc71b5,CCFile captureLog <*>,[]
2470,Jul,6,14:06:29,authorMacBook-Pro,corecaptured,37014,,"CCFile::copyFile fileName is [2017-07-06_14,06,29.471168]-io80211Family-005.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-06_14,06,29.471168]-io80211Family-005.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-06_14,06,29.610824]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-06_14,06,29.471168]-io80211Family-005.pcapng",d5cde325,CCFile copyFile fileName is [2017-07-06_14 06 29.471168]-io80211Family-005.pcapng source path /var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-06_14 06 29.471168]-io80211Family-005.pcapng dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-06_14 06 29.610824] AuthFail sts 5_rsn 0/IO80211AWDLPeerManager//[2017-07-06_14 06 29.471168]-io80211Family-005.pcapng,"['com.apple.iokit.IO80211Family', 'com.apple.iokit.IO80211Family']"
2471,Jul,2,13:03:37,calvisitor-10-105-163-202,kernel,0,,Sandbox: com.apple.Addres(32163) deny(1) network-outbound /private/var/run/mDNSResponder,74ccb6be,Sandbox <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(32163)']
2472,Jul,2,20:02:08,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 61383 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.EscrowSecurityAlert.daily', '61383']"
2473,Jul,1,09:59:59,calvisitor-10-105-160-95,corecaptured,31313,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,5c16703e,CCFile captureLogRun() Exiting CCFile captureLogRun,[]
2474,Jul,7,06:06:21,calvisitor-10-105-162-178,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,3a944541,AirPort Link Down on awdl0. Reason 1 (Unspecified).,[]
2475,Jul,5,02:00:35,calvisitor-10-105-163-10,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,3a944541,AirPort Link Down on awdl0. Reason 1 (Unspecified).,[]
2476,Jul,2,18:09:29,calvisitor-10-105-163-202,corecaptured,32608,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,41ad868d,CCIOReporterFormatter refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
2477,Jul,6,12:01:17,authorMacBook-Pro,corecaptured,36918,,"CCFile::copyFile fileName is [2017-07-06_12,01,17.405645]-AirPortBrcm4360_Logs-016.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-06_12,01,17.405645]-AirPortBrcm4360_Logs-016.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-06_12,01,17.516049]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-06_12,01,17.405645]-AirPortBrcm4360_Logs-016.txt",9764577f,CCFile copyFile fileName is [2017-07-06_12 <*> <*> source path <*> <*> <*> dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-06_12 01 <*> AuthFail sts 5_rsn <*>,"['01,17.405645]-AirPortBrcm4360_Logs-016.txt,', '', 'var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-06_12,01,17.405645]-AirPortBrcm4360_Logs-016.txt', 'com.apple.driver.AirPort.Brcm4360.0', '17.516049', '0/DriverLogs//[2017-07-06_12,01,17.405645]-AirPortBrcm4360_Logs-016.txt']"
2478,Jul,7,09:09:36,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 475590 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.icloud.fmfd.heartbeat', '475590']"
2479,Jul,3,15:01:55,calvisitor-10-105-160-237,com.apple.AddressBook.InternetAccountsBridge,33513,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,db81b272,dnssd_clientstub ConnectToServer connect()-> No of tries <*>,['1']
2480,Jul,4,09:01:43,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 22002 failed: 3 - No network route,324e9f27,tcp_connection_handle_connect_conditions_bad <*> failed 3 - No network route,['22002']
2481,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,c25cc5f9,IOThunderboltSwitch<0>(0x0) listenerCallback - Thunderbolt HPD packet for route 0x0 port <*> unplug 0,['= 11']
2482,Jul,1,09:23:27,authorMacBook-Pro,locationd,82,,Location icon should now be in state 'Inactive',3813df52,Location icon should now be in state <*>,['Inactive']
2483,Jul,7,18:02:24,calvisitor-10-105-160-85,kernel,0,,en0: channel changed to 6,71a3183a,en0 channel changed to <*>,['6']
2484,Jul,3,20:17:46,calvisitor-10-105-161-225,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,f55981fa,send_datagram_available_ping pid 445 failed to act on a ping it dequeued before timing out.,[]
2485,Jul,2,13:13:29,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,79e3d1d0,IO80211AWDLPeerManager setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,[]
2486,Jul,6,00:30:36,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name ksfetch as bundle ID (this is expected for daemons without bundle ID,9a054d77,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['ksfetch']
2487,Jul,7,03:09:18,calvisitor-10-105-162-178,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,c25cc5f9,IOThunderboltSwitch<0>(0x0) listenerCallback - Thunderbolt HPD packet for route 0x0 port <*> unplug 0,['= 12']
2488,Jul,7,13:41:22,calvisitor-10-105-160-205,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",cfb4d076,IO80211AWDLPeerManager setAwdlSuspendedMode() Suspending AWDL enterQuietMode(true),[]
2489,Jul,6,10:52:19,calvisitor-10-105-163-253,ChromeExistion,36842,,ChromeExistion main isBrowserDetect = 1,5d12aa01,ChromeExistion main <*> 1,['isBrowserDetect =']
2490,Jul,4,16:45:06,calvisitor-10-105-162-105,kernel,0,,en0: channel changed to 1,71a3183a,en0 channel changed to <*>,['1']
2491,Jul,2,13:05:38,calvisitor-10-105-163-202,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,c25cc5f9,IOThunderboltSwitch<0>(0x0) listenerCallback - Thunderbolt HPD packet for route 0x0 port <*> unplug 0,['= 12']
2492,Jul,6,13:11:53,calvisitor-10-105-162-178,kernel,0,,"RTC: Maintenance 2017/7/6 20:11:52, sleep 2017/7/6 19:59:14",d76f6838,RTC Maintenance 2017/7/6 20 11 52 sleep 2017/7/6 19 59 14,[]
2493,Jul,8,05:54:39,calvisitor-10-105-162-124,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,f55981fa,send_datagram_available_ping pid 445 failed to act on a ping it dequeued before timing out.,[]
2494,Jul,3,09:21:24,authorMacBook-Pro,kernel,0,,[HID] [MT] AppleMultitouchDevice::start entered,3070113a,[HID] [MT] AppleMultitouchDevice <*> entered,['start']
2495,Jul,5,10:48:07,calvisitor-10-105-160-179,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950414280>.,0c546325,-[ISGenerateImageOp generateImageWithCompletion ] Failed to composit image for descriptor <ISBindingImageDescriptor <*>,['0x7f9950414280']
2496,Jul,6,23:02:48,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,f55981fa,send_datagram_available_ping pid 445 failed to act on a ping it dequeued before timing out.,[]
2497,Jul,7,04:45:31,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 29980 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.EscrowSecurityAlert.daily', '29980']"
2498,Jul,8,01:52:00,authorMacBook-Pro,NeteaseMusic,17988,,tcp_connection_handle_connect_conditions_bad 12935 failed: 3 - No network route,324e9f27,tcp_connection_handle_connect_conditions_bad <*> failed 3 - No network route,['12935']
2499,Jul,5,17:24:19,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 23328 failed: 3 - No network route,324e9f27,tcp_connection_handle_connect_conditions_bad <*> failed 3 - No network route,['23328']
2500,Jul,4,22:29:25,calvisitor-10-105-162-105,kernel,0,,en0: channel changed to 1,71a3183a,en0 channel changed to <*>,['1']
2501,Jul,2,18:09:29,calvisitor-10-105-163-202,corecaptured,32608,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-02_18,09,29.589050]-CCIOReporter-002.xml, Current File [2017-07-02_18,09,29.589050]-CCIOReporter-002.xml",ce70ef54,CCFile captureLogRun Skipping current file Dir file <*> <*> <*> Current File <*>,"['', '[2017-07-02_18,09,29.589050]-CCIOReporter-002.xml', '2017-07-02_18,09,29.589050]-CCIOReporter-002.xml']"
2502,Jul,7,03:50:29,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 494737 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.icloud.fmfd.heartbeat', '494737']"
2503,Jul,2,22:24:14,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,79e3d1d0,IO80211AWDLPeerManager setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,[]
2504,Jul,1,11:44:20,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),3009024c,[HID] [ATC] AppleDeviceManagementHIDEventService processWakeReason Wake reason <*>,['Host (0x01']
2505,Jul,5,13:58:31,calvisitor-10-105-160-226,kernel,0,,ARPT: 724742.674313: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:9a7:eb23:fdb5:a697,55f7e451,ARPT <*> wl0 MDNS IPV6 Addr 2607 f140 6000 8 <*>,"['724742.674313:', '9a7:eb23:fdb5:a697']"
2506,Jul,5,14:04:11,authorMacBook-Pro,corecaptured,36034,,"CCFile::captureLog Received Capture notice id: 1499288651.514841, reason = AuthFail:sts:5_rsn:0",f9bca6e0,CCFile captureLog Received Capture notice id <*> reason <*> sts <*>,"['1499288651.514841,', '= AuthFail', '5_rsn:0']"
2507,Jul,7,18:09:41,authorMacBook-Pro,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f152cdb has no prefix,737f318e,in6_unlink_ifa IPv6 address <*> has no prefix,['0x77c911454f152cdb']
2508,Jul,2,14:20:54,calvisitor-10-105-163-202,mdworker,32066,,(ImportBailout.Error:1331) Asked to exit for Diskarb,f16990d7,(ImportBailout.Error 1331) Asked to exit for Diskarb,[]
2509,Jul,1,09:23:26,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,c25cc5f9,IOThunderboltSwitch<0>(0x0) listenerCallback - Thunderbolt HPD packet for route 0x0 port <*> unplug 0,['= 12']
2510,Jul,5,11:01:09,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,22f380e7,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,[]
