LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,ParameterList
1972,85137,gige2,gige,temperature,1109208385,1,warning,7b83d3f0,warning,[]
1973,27222,Interconnect-0N00,switch_module,error,1076173796,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1974,354079,node-229,node,temperature,1140866490,1,ambient=25,92f0ab0d,ambient<*>,['25']
1975,165003,node-12,unix.hw,net.niff.up,1077881398,1,NIFF: node node-12 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-12', '10.128.0.0', 'ee0']"
1976,54558,node-114,action,start,1126813290,1,wait  (command 3839),28889bc4,wait (command <*>,['3839']
1977,21172,Interconnect-1N01,switch_module,error,1076144884,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1978,2552692,Interconnect-1N01,switch_module,error,1072585838,1,Link error,ec4e03ec,Link error,[]
1979,285788,Interconnect-1T01,switch_module,error,1080284863,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1980,155710,Interconnect-0N03,switch_module,error,1130352179,1,link errors remain current,551adf73,link errors remain current,[]
1981,171695,node-185,action,start,1131216617,1,wait  (command 3938),28889bc4,wait (command <*>,['3938']
1982,135672,Interconnect-0N03,switch_module,error,1077807777,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1983,147402,Interconnect-0N03,switch_module,error,1112717300,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1984,120168,node-227,node,temperature,1129290541,1,ambient=28,92f0ab0d,ambient<*>,['28']
1985,85505,gige3,gige,temperature,1109309548,1,normal,fea08751,normal,[]
1986,313981,node-117,node,temperature,1122559771,1,ambient=30,92f0ab0d,ambient<*>,['30']
1987,444213,gige3,gige,temperature,1144268059,1,normal,fea08751,normal,[]
1988,34369,node-242,node,temperature,1102796884,1,ambient=28,92f0ab0d,ambient<*>,['28']
1989,415231,Interconnect-1T01,switch_module,error,1092583192,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1990,204894,node-152,node,status,1131527940,1,configured out,8cfafe98,configured out,[]
1991,239677,node-13,node,status,1079019482,1,configured out,8cfafe98,configured out,[]
1992,322480,Interconnect-1N02,switch_module,error,1083197354,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1993,56269,node-118,node,status,1126814969,0,running,75101dcd,running,[]
1994,268209,Interconnect-0N00,switch_module,fan,1119287172,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
1995,401233,node-136,node,status,1142533309,0,running,75101dcd,running,[]
1996,368306,gige7,gige,temperature,1085435291,1,warning,7b83d3f0,warning,[]
1997,372712,node-167,action,start,1141676011,1,wait  (command 4150),28889bc4,wait (command <*>,['4150']
1998,114800,node-52,node,status,1077744705,1,running,75101dcd,running,[]
1999,300262,Interconnect-1T02,switch_module,error,1081866755,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2000,111931,node-33,node,temperature,1111072020,1,ambient=36,92f0ab0d,ambient<*>,['36']
2001,91958,gige6,gige,temperature,1109772527,1,normal,fea08751,normal,[]
2002,89521,Interconnect-1N02,switch_module,error,1077606707,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2003,56206,node-55,node,status,1126814969,1,running,75101dcd,running,[]
2004,106213,node-239,node,temperature,1128499950,1,ambient=25,92f0ab0d,ambient<*>,['25']
2005,401267,node-170,node,status,1142533309,0,running,75101dcd,running,[]
2006,26071,gige6,gige,temperature,1124807515,1,warning,7b83d3f0,warning,[]
2007,10266,node-221,node,status,1075931313,1,configured out,8cfafe98,configured out,[]
2008,90963,node-221,node,status,1077630720,1,configured out,8cfafe98,configured out,[]
2009,415093,gige7,gige,temperature,1092479997,1,normal,fea08751,normal,[]
2010,307403,gige7,gige,temperature,1122152817,1,normal,fea08751,normal,[]
2011,168023,gige6,gige,temperature,1131015135,1,normal,fea08751,normal,[]
2012,87864,Interconnect-1T01,switch_module,error,1127724994,1,link errors remain current,551adf73,link errors remain current,[]
2013,227274,Interconnect-1T02,switch_module,error,1078802762,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2014,289943,node-93,node,status,1134672205,1,running,75101dcd,running,[]
2015,160331,gige3,gige,temperature,1130577979,1,warning,7b83d3f0,warning,[]
2016,455466,node-9,node,status,1099436075,1,running,75101dcd,running,[]
2017,119265,gige7,gige,temperature,1129157812,1,normal,fea08751,normal,[]
2018,204991,node-250,node,status,1131527941,1,configured out,8cfafe98,configured out,[]
2019,32631,node-114,node,temperature,1125442020,1,ambient=26,92f0ab0d,ambient<*>,['26']
2020,260483,node-17,node,status,1079143599,1,not responding,6edfd1c7,<*> responding,['not']
2021,37728,Interconnect-0N00,switch_module,fan,1125827195,1,Fan speeds ( 3552 3534 3375 4753 3515 3479 ),45f1e193,Fan speeds ( 3534 <*> 3375 <*> <*> 3479 ),[]
2022,2571311,node-D7,clusterfilesystem,clusterfilesystem.not_served,1074124109,1,ClusterFileSystem: ServerFileSystem domain root22_domain is no longer served by node node-224,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root22_domain', 'node-224']"
2023,175100,node-154,unix.hw,net.niff.up,1131221554,1,NIFF: node node-154 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-154', '10.128.0.0', 'ee0']"
2024,117635,node-123,node,status,1111074926,1,running,75101dcd,running,[]
2025,472696,gige6,gige,temperature,1145737696,1,warning,7b83d3f0,warning,[]
2026,312099,gige3,gige,temperature,1136182463,1,normal,fea08751,normal,[]
2027,277660,node-183,node,status,1079618688,1,running,75101dcd,running,[]
2028,254093,node-D2,clusterfilesystem,clusterfilesystem.not_served,1079069213,1,ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-77,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root14_tmp', 'node-77']"
2029,207105,Interconnect-1N00,switch_module,error,1131626530,1,link errors remain current,551adf73,link errors remain current,[]
2030,237525,node-187,action,start,1079015466,1,boot  (command 2557),8d336518,boot (command <*>,['2557']
2031,292729,gige6,gige,temperature,1121588262,1,normal,fea08751,normal,[]
2032,199322,gige7,gige,temperature,1078076015,1,normal,fea08751,normal,[]
2033,258990,Interconnect-0N00,switch_module,fan,1133173563,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3391', '3479']"
2034,88849,gige6,gige,temperature,1127855199,1,warning,7b83d3f0,warning,[]
2035,201238,Interconnect-1N01,switch_module,error,1078153154,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2036,118457,gige3,gige,temperature,1129098954,1,warning,7b83d3f0,warning,[]
2037,307402,gige4,gige,temperature,1122152274,1,normal,fea08751,normal,[]
2038,341579,node-236,node,temperature,1140276720,1,ambient=25,92f0ab0d,ambient<*>,['25']
2039,369484,full,partition,status,1085634245,1,running,75101dcd,running,[]
2040,140054,gige7,gige,temperature,1112143102,1,normal,fea08751,normal,[]
2041,2615432,Interconnect-1N01,switch_module,error,1074849163,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2042,415100,node-72,node,temperature,1142890710,1,ambient=29,92f0ab0d,ambient<*>,['29']
2043,460576,node-169,unix.hw,net.niff.up,1145552052,1,NIFF: node node-169 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-169', '5.5.224.0', 'alt0']"
2044,426230,gige3,gige,temperature,1143629050,1,normal,fea08751,normal,[]
2045,57710,node-D0,clusterfilesystem,clusterfilesystem.no_server,1076864348,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage611,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage611']
2046,2598081,Interconnect-1N03,switch_module,error,1074290632,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2047,288955,Interconnect-1N01,switch_module,error,1080743900,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2048,66326,2201,boot_cmd,new,1076874705,1,Targeting domains:node-D7 and nodes:node-[226-255],4ddd30d6,Targeting domains <*> and nodes <*>,"['node-D7', 'node-[226-255']"
2049,348991,node-231,node,temperature,1084519740,1,ambient=31,92f0ab0d,ambient<*>,['31']
2050,290609,gige3,gige,temperature,1121452302,1,normal,fea08751,normal,[]
2051,136908,node-44,node,status,1077809501,1,configured out,8cfafe98,configured out,[]
2052,105632,node-231,node,temperature,1128361651,1,ambient=29,92f0ab0d,ambient<*>,['29']
2053,234204,node-D0,clusterfilesystem,clusterfilesystem.no_server,1079013801,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage642,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage642']
2054,313619,gige7,gige,temperature,1137115552,1,warning,7b83d3f0,warning,[]
2055,486431,gige4,gige,temperature,1146349762,1,normal,fea08751,normal,[]
2056,117943,node-244,node,temperature,1129009500,1,ambient=30,92f0ab0d,ambient<*>,['30']
2057,82071,Interconnect-0N01,switch_module,error,1077330129,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2058,218776,node-165,unix.hw,state_change.unavailable,1132154102,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2549),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '2549']"
2059,262453,full,partition,status,1079242534,1,running,75101dcd,running,[]
2060,235163,node-65,node,status,1079014163,1,not responding,6edfd1c7,<*> responding,['not']
2061,2566448,Interconnect-1N01,switch_module,error,1073952295,1,Link error,ec4e03ec,Link error,[]
2062,90749,gige2,gige,temperature,1109664403,1,normal,fea08751,normal,[]
2063,419806,gige7,gige,temperature,1094073635,1,normal,fea08751,normal,[]
2064,244077,gige6,gige,temperature,1132786282,1,normal,fea08751,normal,[]
2065,259262,Interconnect-0N00,switch_module,fan,1133175307,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3391', '3479']"
2066,204758,Interconnect-1T01,switch_module,error,1078361218,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2067,443581,Interconnect-1T02,switch_module,error,1144142493,1,link errors remain current,551adf73,link errors remain current,[]
2068,159458,node-D0,clusterfilesystem,clusterfilesystem.not_served,1077875344,1,ClusterFileSystem: ServerFileSystem domain root30_domain is no longer served by node node-29,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root30_domain', 'node-29']"
2069,56327,Interconnect-1N01,switch_module,error,1076851350,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2070,166478,Interconnect-0N03,switch_module,error,1114096336,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2071,224936,node-253,node,temperature,1117285902,1,ambient=33,92f0ab0d,ambient<*>,['33']
2072,87550,Interconnect-0N00,switch_module,error,1077443010,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2073,463675,node-155,node,status,1145554526,0,running,75101dcd,running,[]
2074,459964,node-142,action,start,1145551812,1,boot  (command 4221),8d336518,boot (command <*>,['4221']
2075,175876,Interconnect-1N00,switch_module,error,1077893847,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2076,127499,Interconnect-0N03,switch_module,temphigh,1111831950,1,Temperature (43C) exceeds warning threshold,df7b42cd,Temperature <*> exceeds warning threshold,['(43C)']
2077,444121,Interconnect-1N00,switch_module,error,1144242934,1,link errors remain current,551adf73,link errors remain current,[]
2078,147598,node-D0,clusterfilesystem,clusterfilesystem.not_served,1129816979,1,ClusterFileSystem: ServerFileSystem domain root32_domain is no longer served by node node-31,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root32_domain', 'node-31']"
2079,155049,node-95,node,status,1113376160,1,running,75101dcd,running,[]
2080,244416,Interconnect-1T01,switch_module,error,1132943035,1,link errors remain current,551adf73,link errors remain current,[]
2081,427599,node-117,action,start,1095346537,1,boot  (command 3141),8d336518,boot (command <*>,['3141']
2082,37189,node-19,node,temperature,1103663220,1,ambient=29,92f0ab0d,ambient<*>,['29']
2083,399994,Interconnect-0N03,switch_module,error,1089893871,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2084,41965,Interconnect-0N00,switch_module,fan,1125932297,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
2085,436369,node-207,unix.hw,net.niff.up,1096413862,1,NIFF: node node-207 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-207', '10.128.0.0', 'ee0']"
2086,438517,node-232,node,status,1097268495,1,running,75101dcd,running,[]
2087,380329,node-117,node,temperature,1086112230,1,ambient=34,92f0ab0d,ambient<*>,['34']
2088,47595,Interconnect-1N01,switch_module,error,1076602385,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2089,403632,node-115,node,temperature,1089897438,1,ambient=32,92f0ab0d,ambient<*>,['32']
2090,442337,node-253,node,status,1098365520,1,configured out,8cfafe98,configured out,[]
2091,45384,Interconnect-0N00,switch_module,fan,1125980938,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
2092,296507,node-67,node,status,1081571038,1,running,75101dcd,running,[]
2093,2616433,Interconnect-0N03,switch_module,error,1074997645,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2094,166741,node-238,node,temperature,1130801460,1,ambient=31,92f0ab0d,ambient<*>,['31']
2095,72456,gige4,gige,temperature,1127047046,1,normal,fea08751,normal,[]
2096,36114,node-D5,clusterfilesystem,clusterfilesystem.not_served,1076533306,1,ClusterFileSystem: ServerFileSystem domain root32_local is no longer served by node node-191,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root32_local', 'node-191']"
2097,171001,node-101,node,status,1077886334,1,running,75101dcd,running,[]
2098,258779,Interconnect-0N00,switch_module,fan,1133171984,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3391', '3479']"
2099,396396,gige5,gige,temperature,1089373600,1,normal,fea08751,normal,[]
2100,73657,Interconnect-1T01,switch_module,error,1127312810,1,link errors remain current,551adf73,link errors remain current,[]
2101,36095,Interconnect-0N00,switch_module,fan,1125712888,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
2102,2597235,Interconnect-0N00,switch_module,error,1074290402,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2103,288274,Interconnect-1N01,switch_module,error,1080658389,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2104,292406,Interconnect-1N01,switch_module,error,1081200322,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2105,139172,Interconnect-0N00,switch_module,error,1077810246,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2106,411881,gige7,gige,temperature,1091960378,1,warning,7b83d3f0,warning,[]
2107,296128,full,partition,status,1081555954,1,running,75101dcd,running,[]
2108,183955,gige7,gige,temperature,1114907023,1,warning,7b83d3f0,warning,[]
2109,289512,gige6,gige,temperature,1121270555,1,normal,fea08751,normal,[]
2110,142274,Interconnect-0N02,switch_module,error,1077815684,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2111,96178,Interconnect-1N01,switch_module,error,1077648193,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2112,141737,Interconnect-1N00,switch_module,error,1077815518,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2113,315488,gige6,gige,temperature,1082522219,1,normal,fea08751,normal,[]
2114,401322,Interconnect-1N03,switch_module,error,1089896756,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2115,46841,Interconnect-0T00,switch_module,bcast-error,1126191656,1,Link error on broadcast tree Interconnect-0T00:00:2:1,fdd6a490,Link error on broadcast tree <*> 00 <*>,"['Interconnect-0T', '00:2:1']"
2116,165123,Interconnect-1N01,switch_module,error,1077881446,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2117,34229,gige5,gige,temperature,1102751422,1,normal,fea08751,normal,[]
2118,402531,node-248,unix.hw,net.niff.up,1089897113,1,NIFF: node node-248 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-248', '5.5.224.0', 'alt0']"
2119,49221,node-24,action,start,1106246386,1,boot  (command 3373),8d336518,boot (command <*>,['3373']
2120,204772,Interconnect-1T01,switch_module,error,1078361907,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2121,228899,Interconnect-1N01,switch_module,error,1078934062,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2122,158028,node-136,unix.hw,net.niff.up,1077874526,1,NIFF: node node-136 has detected an available network connection on network 10.96.0.0 via interface scip0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-136', '10.96.0.0', 'scip0']"
2123,387950,Interconnect-0N03,switch_module,error,1087504537,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2124,222328,node-190,action,start,1132160287,1,wait  (command 4021),28889bc4,wait (command <*>,['4021']
2125,290104,node-237,node,status,1134672319,1,running,75101dcd,running,[]
2126,69322,node-238,node,status,1108646040,1,configured out,8cfafe98,configured out,[]
2127,119231,Interconnect-0N00,switch_module,fan,1129157434,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
2128,299585,Interconnect-1N02,switch_module,error,1081818361,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2129,360455,Interconnect-1T01,switch_module,error,1140998916,1,link errors remain current,551adf73,link errors remain current,[]
2130,2602304,node-138,unix.hw,state_change.unavailable,1074300564,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3038),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '3038']"
2131,47740,node-162,node,temperature,1076615710,1,ambient=27,92f0ab0d,ambient<*>,['27']
2132,288702,Interconnect-1N01,switch_module,error,1080705623,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2133,2610117,Interconnect-0N00,switch_module,error,1074499977,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2134,36008,node-246,node,temperature,1103221321,1,ambient=25,92f0ab0d,ambient<*>,['25']
2135,314752,gige7,gige,temperature,1082267207,1,normal,fea08751,normal,[]
2136,117629,node-117,node,status,1111074926,0,running,75101dcd,running,[]
2137,102399,Interconnect-1N01,switch_module,error,1077735856,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2138,290929,Interconnect-1N01,switch_module,error,1080999812,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2139,442895,Interconnect-1T03,switch_module,error,1144004372,1,link errors remain current,551adf73,link errors remain current,[]
2140,305602,Interconnect-1N00,switch_module,error,1082037099,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2141,88696,Interconnect-1T01,switch_module,error,1127837451,1,link errors remain current,551adf73,link errors remain current,[]
2142,415441,node-245,node,temperature,1142957400,1,ambient=30,92f0ab0d,ambient<*>,['30']
2143,501,node-52,node,temperature,1123708506,1,ambient=30,92f0ab0d,ambient<*>,['30']
2144,126432,node-12,node,temperature,1111803750,1,ambient=28,92f0ab0d,ambient<*>,['28']
2145,47260,Interconnect-1N01,switch_module,error,1076554541,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2146,157579,node-198,action,start,1077873102,1,boot  (command 2368),8d336518,boot (command <*>,['2368']
2147,52831,gige4,gige,temperature,1106992722,1,warning,7b83d3f0,warning,[]
2148,2581584,node-251,node,status,1074217414,1,not responding,6edfd1c7,<*> responding,['not']
2149,323496,gige4,gige,temperature,1123279985,1,normal,fea08751,normal,[]
2150,420016,gige7,gige,temperature,1094206837,1,warning,7b83d3f0,warning,[]
2151,293454,gige6,gige,temperature,1081334669,1,warning,7b83d3f0,warning,[]
2152,335183,node-233,node,temperature,1140227881,1,ambient=25,92f0ab0d,ambient<*>,['25']
2153,2259277,full,partition,status,1060047424,-1,running,75101dcd,running,[]
2154,20790,node-53,unix.hw,net.niff.up,1100785974,1,NIFF: node node-53 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-53', '5.5.224.0', 'alt0']"
2155,102169,Interconnect-1N01,switch_module,error,1077735780,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2156,460668,Interconnect-0N02,switch_module,error,1145552068,1,link errors remain current,551adf73,link errors remain current,[]
2157,361318,gige3,gige,temperature,1141344331,1,warning,7b83d3f0,warning,[]
2158,373446,node-233,unix.hw,net.niff.up,1141676377,1,NIFF: node node-233 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-233', '10.128.0.0', 'ee0']"
2159,26186,node-29,node,temperature,1101168810,1,ambient=32,92f0ab0d,ambient<*>,['32']
2160,178677,node-44,node,status,1077897241,1,running,75101dcd,running,[]
2161,46685,node-143,node,status,1126168979,1,running,75101dcd,running,[]
2162,155293,node-58,node,temperature,1113442710,1,ambient=33,92f0ab0d,ambient<*>,['33']
2163,456661,gige7,gige,temperature,1100049015,1,normal,fea08751,normal,[]
2164,305654,Interconnect-1N01,switch_module,error,1082037117,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2165,143036,Interconnect-1N03,switch_module,error,1077816087,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2166,98230,gige4,gige,temperature,1110340819,1,critical,7e85bcb6,critical,[]
2167,229287,Interconnect-0N00,switch_module,error,1078963904,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2168,178638,node-D5,clusterfilesystem,fdmn.full,1114592796,1,ServerFileSystem: ServerFileSystem domain root18_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root18_local']
2169,239405,node-11,node,status,1079019273,1,running,75101dcd,running,[]
2170,2588035,1924,boot_cmd,success,1074242339,1,Command has completed successfully,b4e25afc,Command has completed successfully,[]
2171,210246,node-184,unix.hw,net.niff.up,1116601926,1,NIFF: node node-184 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-184', '5.5.224.0', 'alt0']"
2172,145087,node-236,unix.hw,net.niff.up,1077817175,1,NIFF: node node-236 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-236', '10.128.0.0', 'ee0']"
2173,191864,node-237,unix.hw,net.niff.up,1131240216,1,NIFF: node node-237 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-237', '5.5.224.0', 'alt0']"
2174,273123,node-245,node,status,1079615432,0,configured out,8cfafe98,configured out,[]
2175,344132,node-68,unix.hw,net.niff.down,1084267955,1,NIFF: node node-68 detected a failed network connection on network 5.5.224.0 via interface alt0,71fbbc9e,NIFF node <*> detected a failed network connection on network <*> via interface alt0,"['node-68', '5.5.224.0']"
2176,297162,Interconnect-1N01,switch_module,error,1081655265,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2177,74542,node-161,node,temperature,1127511210,1,ambient=35,92f0ab0d,ambient<*>,['35']
2178,161229,node-204,unix.hw,net.niff.up,1077876103,1,NIFF: node node-204 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-204', '5.5.226.0', 'alt0']"
2179,289244,Interconnect-1N01,switch_module,error,1080790291,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2180,339380,node-209,node,status,1083307405,0,configured out,8cfafe98,configured out,[]
2181,31443,Interconnect-1N01,switch_module,error,1076330086,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2182,443553,gige7,gige,temperature,1144135213,1,critical,7e85bcb6,critical,[]
2183,35167,Interconnect-0N00,switch_module,fan,1125673234,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
2184,237001,Interconnect-1N03,switch_module,error,1079015273,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2185,296896,Interconnect-1N01,switch_module,error,1081600403,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2186,47540,Interconnect-1N01,switch_module,error,1076593269,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2187,227896,Interconnect-1N01,switch_module,error,1078860773,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2188,349137,node-237,node,temperature,1140618870,1,ambient=27,92f0ab0d,ambient<*>,['27']
2189,349921,node-156,unix.hw,state_change.available,1140856263,1,Component State Change: Component \042alt0\042 is in the available state (HWID=4228),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'available', '4228']"
2190,416407,node-D1,clusterfilesystem,fdmn.full,1143176009,1,ServerFileSystem: ServerFileSystem domain root31_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root31_local']
2191,211568,node-189,unix.hw,net.niff.up,1116610186,1,NIFF: node node-189 has detected an available network connection on network 10.96.0.0 via interface scip0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-189', '10.96.0.0', 'scip0']"
2192,423596,node-87,node,temperature,1094883301,1,ambient=29,92f0ab0d,ambient<*>,['29']
2193,183060,node-D7,clusterfilesystem,clusterfilesystem.no_server,1077901704,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1333,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage1333']
2194,350098,node-108,node,temperature,1084619190,1,ambient=28,92f0ab0d,ambient<*>,['28']
2195,290940,Interconnect-1N01,switch_module,error,1081001670,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2196,415969,gige7,gige,temperature,1143108306,1,warning,7b83d3f0,warning,[]
2197,227828,node-150,node,temperature,1132284660,1,ambient=29,92f0ab0d,ambient<*>,['29']
2198,289964,Interconnect-1N01,switch_module,error,1080868638,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2199,2595774,node-D0,clusterfilesystem,clusterfilesystem.no_server,1074288832,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage734,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage734']
2200,2615122,Interconnect-1N01,switch_module,error,1074788158,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2201,329083,node-147,unix.hw,net.niff.up,1140100223,1,NIFF: node node-147 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-147', '5.5.224.0', 'alt0']"
2202,454826,gige7,gige,temperature,1099344899,1,warning,7b83d3f0,warning,[]
