LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,ParameterList
6160,272777,node-171,node,status,1079615371,0,configured out,8cfafe98,configured out,[]
6161,41078,Interconnect-0N00,switch_module,fan,1125920779,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6162,205440,node--tc4,tserver,status,1131537703,1,not-responding,252f035f,not-responding,[]
6163,138235,node-174,node,status,1111869296,1,running,75101dcd,running,[]
6164,443898,node-44,node,temperature,1144211460,1,ambient=25,92f0ab0d,ambient<*>,['25']
6165,43139,gige7,gige,temperature,1105248783,1,warning,7b83d3f0,warning,[]
6166,106641,node-5,node,temperature,1128547020,1,ambient=27,92f0ab0d,ambient<*>,['27']
6167,218772,gige6,gige,temperature,1117157422,1,normal,fea08751,normal,[]
6168,304023,node-86,node,status,1082035677,1,configured out,8cfafe98,configured out,[]
6169,217010,node-52,action,start,1078468187,1,wait  (command 2505),28889bc4,wait (command <*>,['2505']
6170,3689,Interconnect-1T01,switch_module,error,1075638326,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6171,89851,gige2,gige,temperature,1109426496,1,normal,fea08751,normal,[]
6172,323595,Interconnect-1N00,switch_module,error,1123302375,1,link errors remain current,551adf73,link errors remain current,[]
6173,300134,gige7,gige,temperature,1081846814,1,normal,fea08751,normal,[]
6174,106526,node-116,unix.hw,net.niff.up,1077739989,1,NIFF: node node-116 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-116', '10.128.0.0', 'ee0']"
6175,251055,node-82,node,status,1118925810,0,configured out,8cfafe98,configured out,[]
6176,108037,node-115,node,temperature,1128731220,1,ambient=29,92f0ab0d,ambient<*>,['29']
6177,2615397,Interconnect-1N01,switch_module,error,1074841382,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6178,100191,Interconnect-1T01,switch_module,error,1077664952,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6179,147912,gige7,gige,temperature,1112894069,1,warning,7b83d3f0,warning,[]
6180,381645,node-205,node,temperature,1086199290,1,ambient=25,92f0ab0d,ambient<*>,['25']
6181,315758,Interconnect-1N00,switch_module,error,1082666351,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6182,361956,node-152,action,start,1085071517,1,boot  (command 2956),8d336518,boot (command <*>,['2956']
6183,2597322,Interconnect-0N01,switch_module,error,1074290424,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6184,408336,gige7,gige,temperature,1090701525,1,normal,fea08751,normal,[]
6185,33413,Interconnect-0N00,switch_module,fan,1125557543,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6186,43108,Interconnect-0N00,switch_module,fan,1125937601,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6187,257002,node-60,action,start,1079070211,1,wait  (command 2607),28889bc4,wait (command <*>,['2607']
6188,32988,gige4,gige,temperature,1102476197,1,critical,7e85bcb6,critical,[]
6189,176526,node-145,node,status,1114385222,1,configured out,8cfafe98,configured out,[]
6190,256580,node-34,node,status,1118937765,1,running,75101dcd,running,[]
6191,140319,gige5,gige,temperature,1112190978,1,normal,fea08751,normal,[]
6192,36463,gige6,gige,temperature,1103415164,1,normal,fea08751,normal,[]
6193,449943,gige5,gige,temperature,1098658662,1,normal,fea08751,normal,[]
6194,118354,node-233,node,temperature,1129077900,1,ambient=28,92f0ab0d,ambient<*>,['28']
6195,305060,node-D4,clusterfilesystem,clusterfilesystem.not_served,1082035892,1,ClusterFileSystem: ServerFileSystem domain root20_domain is no longer served by node node-147,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root20_domain', 'node-147']"
6196,15120,gige7,gige,temperature,1124467611,1,warning,7b83d3f0,warning,[]
6197,19808,3322,boot_cmd,success,1100785668,1,Command has completed successfully,b4e25afc,Command has completed successfully,[]
6198,2577899,Interconnect-0N01,switch_module,error,1074188606,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6199,212913,node-14,unix.hw,net.niff.up,1116611847,1,NIFF: node node-14 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-14', '5.5.224.0', 'alt0']"
6200,155187,node-113,node,temperature,1130262570,1,ambient=30,92f0ab0d,ambient<*>,['30']
6201,288402,2725,boot_cmd,new,1080669033,1,Targeting domains:node-D1 and nodes:node-36 child of command 2724,4ddd30d6,Targeting domains <*> and nodes <*>,"['node-D1', 'node-36 child of command 2724']"
6202,235986,gige6,gige,temperature,1117895731,1,normal,fea08751,normal,[]
6203,350291,node-247,node,temperature,1084629211,1,ambient=32,92f0ab0d,ambient<*>,['32']
6204,451346,gige5,gige,temperature,1098814365,1,warning,7b83d3f0,warning,[]
6205,53636,gige4,gige,temperature,1107175426,1,warning,7b83d3f0,warning,[]
6206,99867,node-34,node,status,1077649605,1,running,75101dcd,running,[]
6207,339359,node-188,node,status,1083307405,0,configured out,8cfafe98,configured out,[]
6208,174919,node-146,unix.hw,net.niff.up,1131221338,1,NIFF: node node-146 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-146', '5.5.224.0', 'alt0']"
6209,348900,Interconnect-0N00,switch_module,fan,1140597345,1,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),2fb141c5,Fan speeds ( 3552 3552 3391 <*> 3515 3497 ),['****']
6210,387669,node-243,unix.hw,net.niff.up,1087502666,1,NIFF: node node-243 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-243', '10.128.0.0', 'ee0']"
6211,423093,node-27,unix.hw,net.niff.up,1094756560,1,NIFF: node node-27 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-27', '10.128.0.0', 'ee0']"
6212,268329,node-225,node,temperature,1119316472,1,ambient=31,92f0ab0d,ambient<*>,['31']
6213,314405,gige7,gige,temperature,1082148695,1,normal,fea08751,normal,[]
6214,2606972,node-214,node,status,1074382050,1,configured out,8cfafe98,configured out,[]
6215,44872,Interconnect-0N00,switch_module,fan,1125968289,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6216,418023,Interconnect-0N00,switch_module,error,1093628278,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6217,138263,node-202,node,status,1111869296,1,running,75101dcd,running,[]
6218,41111,gige3,gige,temperature,1104907333,1,warning,7b83d3f0,warning,[]
6219,2580569,Interconnect-1N01,switch_module,error,1074217154,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6220,87711,gige6,gige,temperature,1127695897,1,normal,fea08751,normal,[]
6221,69854,node-D3,clusterfilesystem,clusterfilesystem.not_served,1108646128,1,ClusterFileSystem: ServerFileSystem domain root2_tmp is no longer served by node node-97,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root2_tmp', 'node-97']"
6222,228598,gige7,gige,temperature,1078881271,1,warning,7b83d3f0,warning,[]
6223,442175,Interconnect-0N00,switch_module,fan,1143987944,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),38884487,Fan speeds ( 3534 3534 3375 <*> 3497 3479 ),['****']
6224,47486,Interconnect-1T01,switch_module,error,1076579730,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6225,138431,3527,boot_cmd,abort,1111896745,1,Command has been aborted,5452c51c,Command has been aborted,[]
6226,445496,gige6,gige,temperature,1144448905,1,warning,7b83d3f0,warning,[]
6227,296290,node-206,node,status,1081571034,1,not responding,6edfd1c7,<*> responding,['not']
6228,385003,full,partition,status,1086866365,1,running,75101dcd,running,[]
6229,222302,node-187,unix.hw,net.niff.up,1132160283,1,NIFF: node node-187 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-187', '10.128.0.0', 'ee0']"
6230,2560283,Interconnect-1T01,switch_module,error,1073205522,1,Link error,ec4e03ec,Link error,[]
6231,442947,gige3,gige,temperature,1144012751,1,normal,fea08751,normal,[]
6232,102739,gige6,gige,temperature,1110712159,1,critical,7e85bcb6,critical,[]
6233,290010,node-151,node,status,1134672259,1,running,75101dcd,running,[]
6234,402553,node-154,unix.hw,net.niff.up,1089897118,1,NIFF: node node-154 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-154', '10.128.0.0', 'ee0']"
6235,222426,Interconnect-1N03,switch_module,error,1078490592,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6236,341764,Interconnect-1N00,switch_module,error,1083791157,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6237,164957,node-110,unix.hw,net.niff.up,1077881383,1,NIFF: node node-110 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-110', '10.128.0.0', 'ee0']"
6238,416443,gige7,gige,temperature,1093187119,1,warning,7b83d3f0,warning,[]
6239,435059,gige6,gige,temperature,1096115439,1,normal,fea08751,normal,[]
6240,2613431,gige7,gige,temperature,1074550148,1,warning,7b83d3f0,warning,[]
6241,204300,Interconnect-1T00,switch_module,bcast-error,1078304628,1,Link error,ec4e03ec,Link error,[]
6242,377516,node-189,unix.hw,net.niff.up,1086026021,1,NIFF: node node-189 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-189', '10.128.0.0', 'ee0']"
6243,329878,node-184,node,temperature,1083208215,1,ambient=31,92f0ab0d,ambient<*>,['31']
6244,103006,Interconnect-1N03,switch_module,error,1077736077,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6245,36969,node-35,node,temperature,1103645760,1,ambient=29,92f0ab0d,ambient<*>,['29']
6246,229122,Interconnect-1N00,switch_module,error,1132372677,1,link errors remain current,551adf73,link errors remain current,[]
6247,329133,node-46,unix.hw,net.niff.up,1140100228,1,NIFF: node node-46 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-46', '5.5.224.0', 'alt0']"
6248,61317,node-241,action,start,1076865973,1,wait  (command 2197),28889bc4,wait (command <*>,['2197']
6249,2596885,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074289623,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage941,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage941']
6250,314364,gige6,gige,temperature,1122713828,1,warning,7b83d3f0,warning,[]
6251,247683,node-223,unix.hw,net.niff.up,1079049027,1,NIFF: node node-223 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-223', '5.5.224.0', 'alt0']"
6252,309862,Interconnect-1T01,switch_module,error,1135798496,1,link errors remain current,551adf73,link errors remain current,[]
6253,2600832,node-82,unix.hw,net.niff.up,1074298097,1,NIFF: node node-82 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-82', '5.5.226.0', 'alt0']"
6254,302,Interconnect-1N01,switch_module,error,1075472003,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6255,463670,node-150,node,status,1145554526,0,running,75101dcd,running,[]
6256,96482,gige5,gige,temperature,1110070612,1,warning,7b83d3f0,warning,[]
6257,453526,node-232,node,temperature,1099070880,1,ambient=29,92f0ab0d,ambient<*>,['29']
6258,117408,Interconnect-0N00,switch_module,fan,1128906659,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6259,292993,gige6,gige,temperature,1081280066,1,normal,fea08751,normal,[]
6260,80480,node-39,node,temperature,1077299282,1,ambient=30,92f0ab0d,ambient<*>,['30']
6261,299047,Interconnect-1N02,switch_module,error,1081816699,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6262,140992,node-231,node,status,1112391471,1,running,75101dcd,running,[]
6263,165618,node-82,node,temperature,1130715241,1,ambient=34,92f0ab0d,ambient<*>,['34']
6264,2584541,Interconnect-1N01,switch_module,error,1074231845,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6265,280456,Interconnect-1T01,switch_module,error,1079709161,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6266,410901,gige7,gige,temperature,1091420054,1,warning,7b83d3f0,warning,[]
6267,223898,node-175,node,temperature,1132161870,1,ambient=31,92f0ab0d,ambient<*>,['31']
6268,229192,full,partition,status,1132381289,1,blocked,61326117,blocked,[]
6269,118492,gige3,gige,temperature,1129105854,1,warning,7b83d3f0,warning,[]
6270,425814,node-187,node,status,1095342840,0,configured out,8cfafe98,configured out,[]
6271,254271,node-D3,clusterfilesystem,clusterfilesystem.not_served,1079069262,1,ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-101,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root6_domain', 'node-101']"
6272,177982,node-61,unix.hw,net.niff.up,1077894515,1,NIFF: node node-61 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-61', '5.5.226.0', 'alt0']"
6273,117654,gige7,gige,temperature,1128940312,1,warning,7b83d3f0,warning,[]
6274,33447,Interconnect-0N00,switch_module,fan,1125559850,1,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 4245']
6275,428395,node-229,node,temperature,1143711661,1,ambient=28,92f0ab0d,ambient<*>,['28']
6276,327747,node-130,node,status,1140098767,1,not responding,6edfd1c7,<*> responding,['not']
6277,209028,node-110,unix.hw,net.niff.up,1116601390,1,NIFF: node node-110 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-110', '10.128.0.0', 'ee0']"
6278,261955,node-27,node,status,1079218685,1,running,75101dcd,running,[]
6279,230805,gige7,gige,temperature,1117535419,1,warning,7b83d3f0,warning,[]
6280,128680,node-128,action,error,1111855591,1,boot (command 3506) Error: HALT asserted\  cannot continue,9805bb38,boot (command <*> Error HALT asserted\ cannot continue,['3506)']
6281,46933,gige4,gige,temperature,1126228083,1,warning,7b83d3f0,warning,[]
6282,340978,node-221,node,temperature,1083620910,1,ambient=26,92f0ab0d,ambient<*>,['26']
6283,24115,node-181,node,status,1100788549,0,running,75101dcd,running,[]
6284,211380,node-102,unix.hw,net.niff.up,1116610181,1,NIFF: node node-102 has detected an available network connection on network 10.96.0.0 via interface scip0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-102', '10.96.0.0', 'scip0']"
6285,273515,Interconnect-1N03,switch_module,error,1079615477,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6286,3558,Interconnect-1N03,switch_module,error,1075630837,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6287,406921,gige7,gige,temperature,1089935304,1,warning,7b83d3f0,warning,[]
6288,479555,node-228,node,status,1145894330,1,not responding,6edfd1c7,<*> responding,['not']
6289,431016,node-227,node,temperature,1143770250,1,ambient=28,92f0ab0d,ambient<*>,['28']
6290,382236,gige5,gige,temperature,1086293084,1,warning,7b83d3f0,warning,[]
6291,118823,Interconnect-0N00,switch_module,fan,1129150983,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6292,38616,3347,boot_cmd,new,1104169638,1,Targeting domains:node-D2 and nodes:node-77,4ddd30d6,Targeting domains <*> and nodes <*>,"['node-D2', 'node-77']"
6293,454255,gige4,gige,temperature,1099326653,1,warning,7b83d3f0,warning,[]
6294,184331,Interconnect-1N01,switch_module,error,1077902639,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6295,349382,node-109,node,temperature,1084554480,1,ambient=30,92f0ab0d,ambient<*>,['30']
6296,2560277,Interconnect-1N01,switch_module,error,1073205261,1,Link in reset,db5aa7f9,Link in reset,[]
6297,412138,gige7,gige,temperature,1092047679,1,normal,fea08751,normal,[]
6298,472639,gige7,gige,temperature,1145716695,1,critical,7e85bcb6,critical,[]
6299,39049,node-254,node,temperature,1076537726,1,ambient=35,92f0ab0d,ambient<*>,['35']
6300,19776,gige5,gige,temperature,1076043052,1,warning,7b83d3f0,warning,[]
6301,284135,Interconnect-0T00,switch_module,bcast-error,1080117019,1,Link error,ec4e03ec,Link error,[]
6302,259372,Interconnect-0N00,switch_module,fan,1133176517,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3391 ****']
6303,263390,node-241,node,status,1079247759,1,running,75101dcd,running,[]
6304,2580048,Interconnect-1N00,switch_module,error,1074217008,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6305,451923,node-25,action,start,1098829325,1,boot  (command 3229),8d336518,boot (command <*>,['3229']
6306,417338,Interconnect-1N03,switch_module,error,1093551508,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6307,367719,gige7,gige,temperature,1085256187,1,normal,fea08751,normal,[]
6308,24072,node-138,node,status,1100788549,0,running,75101dcd,running,[]
6309,87920,Interconnect-1T01,switch_module,error,1127738344,1,link errors remain current,551adf73,link errors remain current,[]
6310,413283,node-230,node,status,1092320499,0,configured out,8cfafe98,configured out,[]
6311,257071,Interconnect-1N02,switch_module,error,1079070238,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6312,373584,node-53,action,start,1085979652,1,halt  (command 2989),ffd891af,halt (command <*>,['2989']
6313,88116,gige4,gige,temperature,1077520033,1,warning,7b83d3f0,warning,[]
6314,92339,node-11,unix.hw,net.niff.up,1077641413,1,NIFF: node node-11 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-11', '5.5.226.0', 'alt0']"
6315,74787,Interconnect-1T01,switch_module,error,1127551845,1,link errors remain current,551adf73,link errors remain current,[]
6316,60793,node-81,unix.hw,net.niff.up,1076865818,1,NIFF: node node-81 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-81', '5.5.226.0', 'alt0']"
6317,24110,node-176,node,status,1100788549,0,running,75101dcd,running,[]
6318,259516,Interconnect-0N00,switch_module,fan,1133178355,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3391 ****']
6319,76535,Interconnect-1N00,switch_module,error,1077205260,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6320,18486,node-D7,clusterfilesystem,clusterfilesystem.no_server,1100784199,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1532,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage1532']
6321,98738,node-141,node,temperature,1110481020,1,ambient=28,92f0ab0d,ambient<*>,['28']
6322,73280,node-203,node,temperature,1127229752,1,ambient=31,92f0ab0d,ambient<*>,['31']
6323,157190,Interconnect-0N03,switch_module,error,1077867268,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6324,41926,node-146,node,status,1076539387,1,running,75101dcd,running,[]
6325,273045,node-242,node,status,1079615425,1,not responding,6edfd1c7,<*> responding,['not']
6326,186957,node-31,unix.hw,net.niff.up,1077903365,1,NIFF: node node-31 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-31', '10.128.0.0', 'ee0']"
6327,411350,Interconnect-0N00,switch_module,error,1091630543,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6328,2614322,Interconnect-1N01,switch_module,error,1074704137,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6329,292142,Interconnect-1N01,switch_module,error,1081160976,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6330,260813,Interconnect-1N01,switch_module,error,1079172018,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6331,78412,gige6,gige,temperature,1077227762,1,warning,7b83d3f0,warning,[]
6332,341965,Interconnect-1T01,switch_module,error,1140326582,1,link errors remain current,551adf73,link errors remain current,[]
6333,244978,node-46,action,start,1079048192,1,boot  (command 2576),8d336518,boot (command <*>,['2576']
6334,291022,gige7,gige,temperature,1081011527,1,normal,fea08751,normal,[]
6335,2286060,full,partition,status,1061127785,-1,running,75101dcd,running,[]
6336,253604,node-83,action,start,1118929432,1,wait  (command 3692),28889bc4,wait (command <*>,['3692']
6337,295396,gige6,gige,temperature,1081442079,1,warning,7b83d3f0,warning,[]
6338,272477,node-85,node,status,1079615336,1,not responding,6edfd1c7,<*> responding,['not']
6339,448751,node-109,node,status,1098394862,0,running,75101dcd,running,[]
6340,284757,Interconnect-1N01,switch_module,error,1080172375,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6341,272966,Interconnect-1N02,switch_module,error,1079615414,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6342,421813,gige7,gige,temperature,1094628941,1,normal,fea08751,normal,[]
6343,117075,Interconnect-0N00,switch_module,fan,1128900938,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6344,290340,Interconnect-1T01,switch_module,error,1080913010,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6345,91298,gige5,gige,temperature,1109725901,1,warning,7b83d3f0,warning,[]
6346,146515,node-53,unix.hw,net.niff.up,1077817692,1,NIFF: node node-53 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-53', '10.128.0.0', 'ee0']"
6347,384998,node-84,node,status,1086866340,1,active,c76a5e84,active,[]
6348,120703,Interconnect-0N00,switch_module,fan,1129302540,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6349,10183,node-236,node,status,1075931290,0,not responding,6edfd1c7,<*> responding,['not']
6350,213760,Interconnect-0N00,switch_module,error,1078466380,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6351,367164,node-197,node,status,1085210477,1,active,c76a5e84,active,[]
6352,35608,Interconnect-0N00,switch_module,fan,1125706687,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6353,165589,gige6,gige,temperature,1130710634,1,warning,7b83d3f0,warning,[]
6354,360794,node-129,unix.hw,state_change.unavailable,1141108031,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4302),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '4302']"
6355,367035,Interconnect-0N02,switch_module,error,1085174052,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6356,410633,gige7,gige,temperature,1091319549,1,warning,7b83d3f0,warning,[]
6357,228912,Interconnect-1T00,switch_module,bcast-error,1132346347,1,Link error on broadcast tree Interconnect-1T00:00:2:0,fdd6a490,Link error on broadcast tree <*> 00 <*>,"['Interconnect-1T', '00:2:0']"
6358,2608046,node-230,node,temperature,1074461013,1,ambient=32,92f0ab0d,ambient<*>,['32']
6359,35617,gige3,gige,temperature,1076528951,1,warning,7b83d3f0,warning,[]
6360,118850,Interconnect-0N00,switch_module,fan,1129151210,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6361,398716,node-104,action,start,1142528612,1,wait  (command 4174),28889bc4,wait (command <*>,['4174']
6362,307642,Interconnect-1T01,switch_module,error,1135468657,1,link errors remain current,551adf73,link errors remain current,[]
6363,398521,node-255,node,status,1089811825,1,running,75101dcd,running,[]
6364,32891,node-23,unix.hw,net.niff.up,1102475873,1,NIFF: node node-23 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-23', '5.5.224.0', 'alt0']"
6365,226036,Interconnect-1N01,switch_module,error,1078638448,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6366,426761,Interconnect-1N02,switch_module,error,1095346272,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6367,443285,node-211,action,start,1098389663,1,boot  (command 3202),8d336518,boot (command <*>,['3202']
6368,138695,gige6,gige,temperature,1111980797,1,normal,fea08751,normal,[]
6369,259559,Interconnect-0N00,switch_module,fan,1133178548,1,Fan speeds ( 3552 3534 3391 4066 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3391 4066']
6370,2577562,Interconnect-1N02,switch_module,error,1074187277,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6371,316494,gige7,gige,temperature,1082807236,1,normal,fea08751,normal,[]
6372,233629,node-246,action,start,1079012901,1,boot  (command 2537),8d336518,boot (command <*>,['2537']
6373,212347,Interconnect-1N00,switch_module,error,1131872955,1,link errors remain current,551adf73,link errors remain current,[]
6374,274955,node-250,node,temperature,1133793240,1,ambient=33,92f0ab0d,ambient<*>,['33']
6375,226045,Interconnect-1T02,switch_module,error,1078640604,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6376,443497,node-115,node,temperature,1144126140,1,ambient=30,92f0ab0d,ambient<*>,['30']
6377,2598640,Interconnect-0N03,switch_module,error,1074296338,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6378,2614772,node-D5,clusterfilesystem,clusterfilesystem.not_served,1074777041,1,ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-173,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root14_tmp', 'node-173']"
6379,371588,node-110,node,temperature,1085917950,1,ambient=29,92f0ab0d,ambient<*>,['29']
6380,275692,node-250,node,temperature,1134174750,1,ambient=36,92f0ab0d,ambient<*>,['36']
6381,27332,gige7,gige,temperature,1101756743,1,normal,fea08751,normal,[]
6382,422481,Interconnect-1N00,switch_module,error,1094755131,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6383,292612,Interconnect-0N00,switch_module,fan,1121580394,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
6384,289932,node-217,node,status,1121316755,1,configured out,8cfafe98,configured out,[]
6385,342327,Interconnect-0N01,switch_module,error,1083909687,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
6386,124848,gige5,gige,temperature,1111471211,1,normal,fea08751,normal,[]
6387,416275,Interconnect-0T00,switch_module,error,1143137801,1,link errors remain current,551adf73,link errors remain current,[]
6388,31648,node-241,node,temperature,1102452150,1,ambient=29,92f0ab0d,ambient<*>,['29']
6389,283680,Interconnect-0N00,switch_module,error,1080079260,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
